,country,year,DMT
2940,Kyrgyzstan,2009,-22.1949109336449
2941,Laos,2009,-21.9376534145522
2942,Latvia,2009,-23.6652030644872
2943,Lebanon,2009,-24.20292921581
2944,Lesotho,2009,-22.1297764731837
2945,Liberia,2009,-21.7281098150009
2946,Libya,2009,-21.5255795092531
2947,Liechtenstein,2009,
2948,Lithuania,2009,-23.6177367436228
2949,Luxembourg,2009,-25.2815666677648
2950,Macao,2009,
2951,Macedonia,2009,-23.238288721209
2952,Madagascar,2009,-21.283843746268
2953,Malawi,2009,-21.8898967920048
2954,Malaysia,2009,-22.8876952579819
2955,Maldives,2009,-24.588211855111
2956,Mali,2009,-21.3381157291949
2957,Malta,2009,-24.4756389315481
2958,Marshall Islands,2009,-22.4213774789168
2959,Martinique,2009,
2960,Mauritania,2009,-21.5552724993181
2961,Mauritius,2009,-23.3675329991317
2962,Mayotte,2009,
2963,Mexico,2009,-22.9280945479494
2964,Micronesia,2009,-22.8341594526178
2965,Moldova,2009,-22.222951470094
2966,Monaco,2009,
2967,Mongolia,2009,-21.4686355925482
2968,Montenegro,2009,-23.5832487331261
2969,Montserrat,2009,
2970,Morocco,2009,-23.6877195108855
2971,Mozambique,2009,-21.3270438769786
2972,Myanmar,2009,-21.5645819426336
2973,Namibia,2009,-22.0159403341426
2974,Nauru,2009,-23.3667213425576
2975,Nepal,2009,-21.5901317548857
2976,Netherlands,2009,-24.4764867126715
2977,Netherlands Antilles,2009,
2978,New Caledonia,2009,
2979,New Zealand,2009,-22.3718520410703
2980,Nicaragua,2009,-21.9697285156464
2981,Niger,2009,-20.630582248412
2982,Nigeria,2009,-22.2941563824073
2983,Niue,2009,
2984,Norfolk Island,2009,
2985,North Korea,2009,
2986,Northern Mariana Islands,2009,
2987,Norway,2009,-25.0171016181776
2988,Oman,2009,-22.0043510298093
2989,Pakistan,2009,-22.6401423664345
2990,Palau,2009,-23.5734631393905
2991,Panama,2009,-23.2348027862264
2992,Papua New Guinea,2009,-21.3894288863402
2993,Paraguay,2009,-21.3949838925785
2994,Peru,2009,-23.1143225656258
2995,Philippines,2009,-22.9270407518542
2996,Pitcairn,2009,
2997,Poland,2009,-23.8428181704762
2998,Portugal,2009,-23.9058949838584
2999,Puerto Rico,2009,
3000,Qatar,2009,-24.6368107075716
3001,Republic of Congo,2009,-23.2226059382407
3002,Reunion,2009,
3003,Romania,2009,-23.376124752986
3004,Russia,2009,-22.5400262771342
3005,Rwanda,2009,-21.9421553862
3006,Saint Helena,2009,
3007,Saint Kitts and Nevis,2009,-23.5107386240303
3008,Saint Lucia,2009,-21.7424305431104
3009,Saint Pierre and Miquelon,2009,
3010,Saint Vincent and the Grenadines,2009,-23.6765568090765
3011,Samoa,2009,-22.2544137024822
3012,San Marino,2009,
3013,Sao Tome and Principe,2009,-23.0244037099811
3014,Saudi Arabia,2009,-24.3180028779259
3015,Senegal,2009,-21.9250611963294
3016,Serbia,2009,-23.2032745811361
3017,Seychelles,2009,-24.0992446012833
3018,Sierra Leone,2009,-21.4117820369595
3019,Singapore,2009,-25.7165090243857
3020,Sint Maarten,2009,
3021,Slovakia,2009,-24.0532359771657
3022,Slovenia,2009,-24.1574780472866
3023,Solomon Islands,2009,-21.7684893149198
3024,Somalia,2009,-19.443854776877
3025,South Africa,2009,-23.2969904396875
3026,South Korea,2009,-24.6478729598224
3027,South Sudan,2009,
3028,Spain,2009,-24.4056768329105
3029,Sri Lanka,2009,-22.887824773768
3030,State of Palestine,2009,
3031,Sudan,2009,-20.807831482005
3032,Suriname,2009,-22.4214800781083
3033,Svalbard and Jan Mayen Islands,2009,
3034,Swaziland,2009,-22.7102449542257
3035,Sweden,2009,-25.0073624327177
3036,Switzerland,2009,-25.3559049219115
3037,Syria,2009,-22.2560496314945
3038,Taiwan,2009,-25.3113335527561
3039,Tajikistan,2009,-22.1329254406568
3040,Tanzania,2009,-21.4312709518668
3041,Thailand,2009,-23.1823910043628
3042,Timor-Leste,2009,-21.6921667539592
3043,Togo,2009,-21.8905338112403
3044,Tokelau,2009,
3045,Tonga,2009,-22.1594578252892
3046,Trinidad and Tobago,2009,-24.8685917523609
3047,Tunisia,2009,-23.8986511289604
3048,Turkey,2009,-23.8138775044616
3049,Turkmenistan,2009,-20.9548643129009
3050,Turks and Caicos Islands,2009,
3051,Tuvalu,2009,-21.852547722033
3052,Uganda,2009,-21.9920052946705
3053,Ukraine,2009,-22.2399602247631
3054,United Arab Emirates,2009,-23.6568156309341
3055,United Kingdom,2009,-24.5029965160167
3056,United States of America,2009,-23.8469620886197
3057,United States Virgin Islands,2009,
3058,Uruguay,2009,-21.772861654904
3059,Uzbekistan,2009,-20.836562712665
3060,Vanuatu,2009,-21.3463180823079
3061,Venezuela,2009,-22.7668750425545
3062,Viet Nam,2009,-22.3952817316346
3063,Wallis and Futuna Islands,2009,
3064,Western Sahara,2009,
3065,Yemen,2009,-23.7182742242797
3066,Zambia,2009,-20.1771142392448
3067,Zimbabwe,2009,-21.3697785873725
3068,Afghanistan,2010,-21.7312488240861
3069,Albania,2010,-23.1851472099318
3070,Algeria,2010,-23.1267394774719
3071,American Samoa,2010,
3072,Andorra,2010,
3073,Angola,2010,-20.8574046999657
3074,Anguilla,2010,
3075,Antigua and Barbuda,2010,-23.1394257856377
3076,Argentina,2010,-22.8056829267231
3077,Armenia,2010,-23.066531194278
3078,Aruba,2010,
3079,Australia,2010,-22.8860680690803
3080,Austria,2010,-24.7836891428279
3081,Azerbaijan,2010,-22.3086517881994
3082,Bahamas,2010,-24.3247883615245
3083,Bahrain,2010,-23.2410722057609
3084,Bangladesh,2010,-22.4201987966737
3085,Barbados,2010,-21.5049470520669
3086,Belarus,2010,-22.9307234587814
3087,Belgium,2010,-24.9160297425788
3088,Belize,2010,-19.5279077731533
3089,Benin,2010,-22.2673590163533
3090,Bermuda,2010,
3091,Bhutan,2010,-22.9838248923947
3092,Bolivia,2010,-21.1578249941305
3093,Bosnia and Herzegovina,2010,-22.8531395290375
3094,Botswana,2010,-21.7517471217972
3095,Brazil,2010,-22.7939446388606
3096,British Virgin Islands,2010,
3097,Brunei Darussalam,2010,-21.7618016618559
3098,Bulgaria,2010,-23.3080404684629
3099,Burkina Faso,2010,-21.4366991206174
3100,Burundi,2010,-22.6058468951218
3101,Cambodia,2010,-21.4828268698202
3102,Cameroon,2010,-22.4132265131851
3103,Canada,2010,-23.1280184061744
3104,Cape Verde,2010,-23.9772534448182
3105,Cayman Islands,2010,
3106,Central African Republic,2010,-19.36949456836
3107,Chad,2010,-20.9655832368383
3108,Chile,2010,-24.0368209712483
3109,China,2010,-23.3627224325079
3110,Colombia,2010,-22.8190511110075
3111,Comoros,2010,-22.4688421284786
3112,Cook Islands,2010,
3113,Costa Rica,2010,-23.5144130984812
3114,Cote d'Ivoire,2010,-21.8048334280597
3115,Croatia,2010,-23.996802609266
3116,Cuba,2010,-23.693013476944
3117,Curacao,2010,
3118,Cyprus,2010,-24.7830655001876
3119,Czech Republic,2010,-24.0133580364287
3120,Dem. Rep. Congo,2010,-20.7135907885106
3121,Denmark,2010,-24.2716116032839
3122,Djibouti,2010,-22.2455579622078
3123,Dominica,2010,-22.8249513450193
3124,Dominican Republic,2010,-23.413849179119
3125,Ecuador,2010,-23.1501073359726
3126,Egypt,2010,-23.5768198727243
3127,El Salvador,2010,-23.2691091082737
3128,Equatorial Guinea,2010,-21.4847990756182
3129,Eritrea,2010,-21.3670185904931
3130,Estonia,2010,-23.4202525311435
3131,Ethiopia,2010,-21.0803395997782
3132,Faeroe Islands,2010,
3133,Falkland Islands,2010,
3134,Fiji,2010,-23.0036371619987
3135,Finland,2010,-24.604296103574
3136,France,2010,-24.4258548547838
3137,French Guiana,2010,
3138,French Polynesia,2010,
3139,Gabon,2010,-23.9407635053211
3140,Gambia,2010,-19.9004627814176
3141,Georgia,2010,-22.4297979342852
3142,Germany,2010,-24.9204533853986
3143,Ghana,2010,-22.8388035366968
3144,Gibraltar,2010,
3145,Greece,2010,-24.3375052617024
3146,Greenland,2010,
3147,Grenada,2010,-20.3733866894371
3148,Guadeloupe,2010,
3149,Guam,2010,
3150,Guatemala,2010,-23.2642950416771
3151,Guinea,2010,-21.1516872139708
3152,Guinea-Bissau,2010,-21.5883904114946
3153,Guyana,2010,-22.1308817732172
3154,Haiti,2010,-22.1161556413403
3155,Holy See,2010,
3156,Honduras,2010,-22.0670769867953
3157,Hong Kong,2010,
3158,Hungary,2010,-24.1201380305402
3159,Iceland,2010,-23.9959357003781
3160,India,2010,-22.9269628422599
3161,Indonesia,2010,-23.007120082742
3162,Iran,2010,-23.4074455806823
3163,Iraq,2010,-22.0312486211045
3164,Ireland,2010,-23.4910656611962
3165,Isle of Man,2010,
3166,Israel,2010,-24.1713874422021
3167,Italy,2010,-24.7193382546044
3168,Jamaica,2010,-24.1731116655799
3169,Japan,2010,-26.2008371274258
3170,Jordan,2010,-23.5152071094576
3171,Kazakhstan,2010,-22.658515721018
3172,Kenya,2010,-22.0157628036298
3173,Kiribati,2010,-23.1239441262777
3174,Kosovo,2010,
3175,Kuwait,2010,-21.4692006923291
3176,Kyrgyzstan,2010,-22.1724304935703
3177,Laos,2010,-21.5539957131737
3178,Latvia,2010,-23.6306401436938
3179,Lebanon,2010,-24.2778785016026
3180,Lesotho,2010,-22.1632530990422
3181,Liberia,2010,-21.9295314592675
3182,Libya,2010,-21.5491600326704
3183,Liechtenstein,2010,
3184,Lithuania,2010,-23.6406007121391
3185,Luxembourg,2010,-25.3293787898362
3186,Macao,2010,
3187,Macedonia,2010,-23.2511690346654
3188,Madagascar,2010,-21.2628916463257
3189,Malawi,2010,-21.845098447539
3190,Malaysia,2010,-22.9617133195486
3191,Maldives,2010,-24.6269422120629
3192,Mali,2010,-21.3639682346872
3193,Malta,2010,-24.4918744807068
3194,Marshall Islands,2010,-22.4629359505873
3195,Martinique,2010,
3196,Mauritania,2010,-21.5428519749769
3197,Mauritius,2010,-23.393414201576
3198,Mayotte,2010,
3199,Mexico,2010,-22.9769113831544
3200,Micronesia,2010,-22.8556339596664
3201,Moldova,2010,-22.2709269040711
3202,Monaco,2010,
3203,Mongolia,2010,-21.756519073348
3204,Montenegro,2010,-23.6261330360282
3205,Montserrat,2010,
3206,Morocco,2010,-23.7052029520027
3207,Mozambique,2010,-21.1902215490972
3208,Myanmar,2010,-21.6034301923467
3209,Namibia,2010,-22.1199516737516
3210,Nauru,2010,-23.480585055259
3211,Nepal,2010,-21.6259054318069
3212,Netherlands,2010,-24.5011771055712
3213,Netherlands Antilles,2010,
3214,New Caledonia,2010,
3215,New Zealand,2010,-22.3843485136041
3216,Nicaragua,2010,-21.9887242053176
3217,Niger,2010,-20.6782721830446
3218,Nigeria,2010,-22.3409247394127
3219,Niue,2010,
3220,Norfolk Island,2010,
3221,North Korea,2010,
3222,Northern Mariana Islands,2010,
3223,Norway,2010,-25.0363807386393
3224,Oman,2010,-22.0488388931715
3225,Pakistan,2010,-22.6597091634627
3226,Palau,2010,-23.6004623475468
3227,Panama,2010,-23.2843340091529
3228,Papua New Guinea,2010,-21.2748882312245
3229,Paraguay,2010,-21.4536584239924
3230,Peru,2010,-23.1785744732628
3231,Philippines,2010,-23.0218929298429
3232,Pitcairn,2010,
3233,Poland,2010,-23.8902217987406
3234,Portugal,2010,-23.9287539848754
3235,Puerto Rico,2010,
3236,Qatar,2010,-24.7747639204444
3237,Republic of Congo,2010,-23.1513017607141
3238,Reunion,2010,
3239,Romania,2010,-23.3887820858212
3240,Russia,2010,-22.579842751384
3241,Rwanda,2010,-21.9507839265103
3242,Saint Helena,2010,
3243,Saint Kitts and Nevis,2010,-23.4803132050401
3244,Saint Lucia,2010,-21.7209311611649
3245,Saint Pierre and Miquelon,2010,
3246,Saint Vincent and the Grenadines,2010,-23.647841507542
3247,Samoa,2010,-22.2565128605753
3248,San Marino,2010,
3249,Sao Tome and Principe,2010,-23.0766967984894
3250,Saudi Arabia,2010,-24.3465188632892
3251,Senegal,2010,-21.8525617994233
3252,Serbia,2010,-23.2548189523194
3253,Seychelles,2010,-24.1480082142848
3254,Sierra Leone,2010,-21.4450675632574
3255,Singapore,2010,-25.8283477572952
3256,Sint Maarten,2010,
3257,Slovakia,2010,-24.100681620932
3258,Slovenia,2010,-24.1832838169749
3259,Solomon Islands,2010,-21.814593588041
3260,Somalia,2010,-19.5029743376658
3261,South Africa,2010,-23.3117253148407
3262,South Korea,2010,-24.690438275558
3263,South Sudan,2010,
3264,Spain,2010,-24.4046426877091
3265,Sri Lanka,2010,-22.9389751329842
3266,State of Palestine,2010,
3267,Sudan,2010,-20.984861431374
3268,Suriname,2010,-22.7723730027067
3269,Svalbard and Jan Mayen Islands,2010,
3270,Swaziland,2010,-22.6532146441759
3271,Sweden,2010,-25.0909819317423
3272,Switzerland,2010,-25.3885850103678
3273,Syria,2010,-22.3299130468627
3274,Taiwan,2010,-25.5165496361658
3275,Tajikistan,2010,-22.1800562551159
3276,Tanzania,2010,-21.4496667069721
3277,Thailand,2010,-23.2073275645362
3278,Timor-Leste,2010,-21.7756190795943
3279,Togo,2010,-21.9225435902999
3280,Tokelau,2010,
3281,Tonga,2010,-22.1847722015771
3282,Trinidad and Tobago,2010,-24.8739527054995
3283,Tunisia,2010,-23.9318307278066
3284,Turkey,2010,-23.9025618312991
3285,Turkmenistan,2010,-21.0248847268696
3286,Turks and Caicos Islands,2010,
3287,Tuvalu,2010,-21.8200563301696
3288,Uganda,2010,-22.0353444239265
3289,Ukraine,2010,-22.2890575244374
3290,United Arab Emirates,2010,-23.6545191082278
3291,United Kingdom,2010,-24.5281039331134
3292,United States of America,2010,-23.8609269535917
3293,United States Virgin Islands,2010,
3294,Uruguay,2010,-21.8974521255073
3295,Uzbekistan,2010,-20.893944972531
3296,Vanuatu,2010,-21.3393183908185
3297,Venezuela,2010,-22.7907938624256
3298,Viet Nam,2010,-22.4422409175635
3299,Wallis and Futuna Islands,2010,
3300,Western Sahara,2010,
3301,Yemen,2010,-23.7777862181454
3302,Zambia,2010,-20.1624525213579
3303,Zimbabwe,2010,-21.4727899028362
3304,Afghanistan,2011,-21.7801636980744
3305,Albania,2011,-23.2103659578117
3306,Algeria,2011,-23.1181009472933
3307,American Samoa,2011,
3308,Andorra,2011,
3309,Angola,2011,-20.8312422664958
3310,Anguilla,2011,
3311,Antigua and Barbuda,2011,-23.1093539080468
3312,Argentina,2011,-22.8660431104053
3313,Armenia,2011,-23.1056843700423
3314,Aruba,2011,
3315,Australia,2011,-22.5950983060513
3316,Austria,2011,-24.8131710689069
3317,Azerbaijan,2011,-22.2620705889423
3318,Bahamas,2011,-23.9023230366006
3319,Bahrain,2011,-23.2444704973716
3320,Bangladesh,2011,-22.4748625896954
3321,Barbados,2011,-21.5094273245439
3322,Belarus,2011,-22.9856341239756
3323,Belgium,2011,-24.9394523873617
3324,Belize,2011,-19.5108400272643
3325,Benin,2011,-22.2768110274457
3326,Bermuda,2011,
3327,Bhutan,2011,-23.1038442847418
3328,Bolivia,2011,-21.5646267809257
3329,Bosnia and Herzegovina,2011,-22.8637298030994
3330,Botswana,2011,-21.4477406298757
3331,Brazil,2011,-22.8906591778631
3332,British Virgin Islands,2011,
3333,Brunei Darussalam,2011,-21.7849105386235
3334,Bulgaria,2011,-23.335039795637
3335,Burkina Faso,2011,-21.4849791922356
3336,Burundi,2011,-22.5866110613637
3337,Cambodia,2011,-21.5007624175949
3338,Cameroon,2011,-22.438794996872
3339,Canada,2011,-23.2316597683556
3340,Cape Verde,2011,-24.3487357392506
3341,Cayman Islands,2011,
3342,Central African Republic,2011,-19.3570709593261
3343,Chad,2011,-20.9239125482661
3344,Chile,2011,-24.0907791062301
3345,China,2011,-23.4559944576412
3346,Colombia,2011,-22.9201366470301
3347,Comoros,2011,-22.4246973383677
3348,Cook Islands,2011,
3349,Costa Rica,2011,-23.5469767203991
3350,Cote d'Ivoire,2011,-21.7419484124191
3351,Croatia,2011,-23.993866521974
3352,Cuba,2011,-23.6939623448611
3353,Curacao,2011,
3354,Cyprus,2011,-24.7716794160159
3355,Czech Republic,2011,-24.0338715015275
3356,Dem. Rep. Congo,2011,-20.7577787665746
3357,Denmark,2011,-24.2916729882684
3358,Djibouti,2011,-22.2866001895254
3359,Dominica,2011,-22.8177222567707
3360,Dominican Republic,2011,-23.4399014778375
3361,Ecuador,2011,-23.2374592078528
3362,Egypt,2011,-23.5587289436804
3363,El Salvador,2011,-23.3617386717098
3364,Equatorial Guinea,2011,-21.5391190860672
3365,Eritrea,2011,-21.437046491073
3366,Estonia,2011,-23.4999981400225
3367,Ethiopia,2011,-21.2027274926914
3368,Faeroe Islands,2011,
3369,Falkland Islands,2011,
3370,Fiji,2011,-23.0382216393505
3371,Finland,2011,-24.6298962221802
3372,France,2011,-24.4580658452662
3373,French Guiana,2011,
3374,French Polynesia,2011,
3375,Gabon,2011,-23.9433827238609
3376,Gambia,2011,-19.8677399189049
3377,Georgia,2011,-22.4902244522129
3378,Germany,2011,-24.9705919480427
3379,Ghana,2011,-22.9072951565751
3380,Gibraltar,2011,
3381,Greece,2011,-24.2411045784977
3382,Greenland,2011,
3383,Grenada,2011,-20.3756606586261
3384,Guadeloupe,2011,
3385,Guam,2011,
3386,Guatemala,2011,-23.3001147386698
3387,Guinea,2011,-21.1704034326486
3388,Guinea-Bissau,2011,-21.6670243762513
3389,Guyana,2011,-22.0809607817022
3390,Haiti,2011,-22.1623757215061
3391,Holy See,2011,
3392,Honduras,2011,-22.0722736088876
3393,Hong Kong,2011,
3394,Hungary,2011,-24.1526318020846
3395,Iceland,2011,-24.0180213477119
3396,India,2011,-22.9834818791525
3397,Indonesia,2011,-22.9384505226761
3398,Iran,2011,-23.4429548068581
3399,Iraq,2011,-22.0722535866557
3400,Ireland,2011,-23.4794643112536
3401,Isle of Man,2011,
3402,Israel,2011,-24.2041360191321
3403,Italy,2011,-24.7419737700794
3404,Jamaica,2011,-24.1901868510251
3405,Japan,2011,-26.222903328603
3406,Jordan,2011,-23.5305730732231
3407,Kazakhstan,2011,-22.7478369859467
3408,Kenya,2011,-22.0437810908124
3409,Kiribati,2011,-23.1190963287993
3410,Kosovo,2011,
3411,Kuwait,2011,-21.5591454135472
3412,Kyrgyzstan,2011,-22.2028093688291
3413,Laos,2011,-22.1296389016656
3414,Latvia,2011,-23.6893734136198
3415,Lebanon,2011,-24.2733295331292
3416,Lesotho,2011,-22.2711419764326
3417,Liberia,2011,-21.9852757454796
3418,Libya,2011,-20.5960084120764
3419,Liechtenstein,2011,
3420,Lithuania,2011,-23.709547409056
3421,Luxembourg,2011,-25.3657432270754
3422,Macao,2011,
3423,Macedonia,2011,-23.2603313337003
3424,Madagascar,2011,-21.29227121516
3425,Malawi,2011,-21.8987982863558
3426,Malaysia,2011,-23.0055030335928
3427,Maldives,2011,-24.7116634066536
3428,Mali,2011,-21.3420913967139
3429,Malta,2011,-24.5325490966588
3430,Marshall Islands,2011,-22.4585741052605
3431,Martinique,2011,
3432,Mauritania,2011,-21.5935198062959
3433,Mauritius,2011,-23.4262097729654
3434,Mayotte,2011,
3435,Mexico,2011,-23.0035109093791
3436,Micronesia,2011,-22.8570342184248
3437,Moldova,2011,-22.3299530912426
3438,Monaco,2011,
3439,Mongolia,2011,-21.7623810562385
3440,Montenegro,2011,-23.6949827188807
3441,Montserrat,2011,
3442,Morocco,2011,-23.7247725092403
3443,Mozambique,2011,-21.3997450904048
3444,Myanmar,2011,-21.7546319095518
3445,Namibia,2011,-21.9189395451738
3446,Nauru,2011,-23.5777688226192
3447,Nepal,2011,-21.6440731478492
3448,Netherlands,2011,-24.524070178861
3449,Netherlands Antilles,2011,
3450,New Caledonia,2011,
3451,New Zealand,2011,-22.4158473564229
3452,Nicaragua,2011,-22.0382385174892
3453,Niger,2011,-20.7113460576828
3454,Nigeria,2011,-22.3618867256564
3455,Niue,2011,
3456,Norfolk Island,2011,
3457,North Korea,2011,
3458,Northern Mariana Islands,2011,
3459,Norway,2011,-25.0527732308945
3460,Oman,2011,-22.0182023400098
3461,Pakistan,2011,-22.6382382541514
3462,Palau,2011,-23.6459619376846
3463,Panama,2011,-23.3659606780973
3464,Papua New Guinea,2011,-21.6327898744798
3465,Paraguay,2011,-21.4667896417367
3466,Peru,2011,-23.2382339325824
3467,Philippines,2011,-23.0385149483551
3468,Pitcairn,2011,
3469,Poland,2011,-23.9454552607941
3470,Portugal,2011,-23.9050479129236
3471,Puerto Rico,2011,
3472,Qatar,2011,-24.856056659943
3473,Republic of Congo,2011,-22.9401222793743
3474,Reunion,2011,
3475,Romania,2011,-23.4338668246632
3476,Russia,2011,-22.6118910155251
3477,Rwanda,2011,-22.0496366996952
3478,Saint Helena,2011,
3479,Saint Kitts and Nevis,2011,-23.5057599835868
3480,Saint Lucia,2011,-21.7196440558383
3481,Saint Pierre and Miquelon,2011,
3482,Saint Vincent and the Grenadines,2011,-23.64697872058
3483,Samoa,2011,-22.2513985440924
3484,San Marino,2011,
3485,Sao Tome and Principe,2011,-23.1084646848627
3486,Saudi Arabia,2011,-24.418794261189
3487,Senegal,2011,-21.8359537604612
3488,Serbia,2011,-23.2774214013832
3489,Seychelles,2011,-24.2161684210593
3490,Sierra Leone,2011,-21.4365507088474
3491,Singapore,2011,-25.8600029862432
3492,Sint Maarten,2011,
3493,Slovakia,2011,-24.1309112859157
3494,Slovenia,2011,-24.1954838555868
3495,Solomon Islands,2011,-21.9149997162473
3496,Somalia,2011,-19.558381984373
3497,South Africa,2011,-23.3496596755006
3498,South Korea,2011,-24.7299339237805
3499,South Sudan,2011,
3500,Spain,2011,-24.4085482320816
3501,Sri Lanka,2011,-23.0064701551395
3502,State of Palestine,2011,
3503,Sudan,2011,-20.8877588348757
3504,Suriname,2011,-22.818616972208
3505,Svalbard and Jan Mayen Islands,2011,
3506,Swaziland,2011,-22.6842327163775
3507,Sweden,2011,-25.1203862742735
3508,Switzerland,2011,-25.4115953129024
3509,Syria,2011,-22.2994663986764
3510,Taiwan,2011,-25.6547036999078
3511,Tajikistan,2011,-22.2216510997003
3512,Tanzania,2011,-21.5163153712412
3513,Thailand,2011,-23.2475415815596
3514,Timor-Leste,2011,-21.8431794993304
3515,Togo,2011,-21.9287804008287
3516,Tokelau,2011,
3517,Tonga,2011,-22.2037400807841
3518,Trinidad and Tobago,2011,-24.8935691262644
3519,Tunisia,2011,-23.9107061426185
3520,Turkey,2011,-23.9629885237205
3521,Turkmenistan,2011,-21.1410712642116
3522,Turks and Caicos Islands,2011,
3523,Tuvalu,2011,-21.8958339380171
3524,Uganda,2011,-22.1209002643701
3525,Ukraine,2011,-22.3450176507213
3526,United Arab Emirates,2011,-23.6954746320048
3527,United Kingdom,2011,-24.5526862874049
3528,United States of America,2011,-23.8747220294532
3529,United States Virgin Islands,2011,
3530,Uruguay,2011,-21.9354031292061
3531,Uzbekistan,2011,-20.9442004917682
3532,Vanuatu,2011,-21.326176774374
3533,Venezuela,2011,-22.8786203321168
3534,Viet Nam,2011,-22.50870855178
3535,Wallis and Futuna Islands,2011,
3536,Western Sahara,2011,
3537,Yemen,2011,-23.6171758079723
3538,Zambia,2011,-20.261971682848
3539,Zimbabwe,2011,-21.5732512677818
3540,Afghanistan,2012,-21.9106253080678
3541,Albania,2012,-23.1910983664566
3542,Algeria,2012,-23.1126361507453
3543,American Samoa,2012,
3544,Andorra,2012,
3545,Angola,2012,-20.938131423725
3546,Anguilla,2012,
3547,Antigua and Barbuda,2012,-23.1352068190592
3548,Argentina,2012,-22.826828017715
3549,Armenia,2012,-23.1511209086554
3550,Aruba,2012,
3551,Australia,2012,-22.6232809571625
3552,Austria,2012,-24.8319417503807
3553,Azerbaijan,2012,-22.2369426669817
3554,Bahamas,2012,-24.2797873162751
3555,Bahrain,2012,-23.2650639970738
3556,Bangladesh,2012,-22.5337764971123
3557,Barbados,2012,-21.5090010921793
3558,Belarus,2012,-22.985387787341
3559,Belgium,2012,-24.9535253217118
3560,Belize,2012,-19.5462442853162
3561,Benin,2012,-22.3471816146871
3562,Bermuda,2012,
3563,Bhutan,2012,-23.1073545560962
3564,Bolivia,2012,-21.7344400863972
3565,Bosnia and Herzegovina,2012,-22.8522387201461
3566,Botswana,2012,-21.9694772264378
3567,Brazil,2012,-22.876616487111
3568,British Virgin Islands,2012,
3569,Brunei Darussalam,2012,-21.7768678518977
3570,Bulgaria,2012,-23.3337270725923
3571,Burkina Faso,2012,-21.5663176302766
3572,Burundi,2012,-22.5676465710804
3573,Cambodia,2012,-21.600505700187
3574,Cameroon,2012,-22.4533613512052
3575,Canada,2012,-23.2034428094201
3576,Cape Verde,2012,-24.3459558104574
3577,Cayman Islands,2012,
3578,Central African Republic,2012,-19.4991391291919
3579,Chad,2012,-21.0067037805889
3580,Chile,2012,-24.133577938742
3581,China,2012,-23.5242354093095
3582,Colombia,2012,-22.9880458349664
3583,Comoros,2012,-22.4220006072451
3584,Cook Islands,2012,
3585,Costa Rica,2012,-23.6022278687419
3586,Cote d'Ivoire,2012,-21.8275545206531
3587,Croatia,2012,-23.9763804421857
3588,Cuba,2012,-23.7314675309811
3589,Curacao,2012,
3590,Cyprus,2012,-24.7358865476048
3591,Czech Republic,2012,-24.0275857075652
3592,Dem. Rep. Congo,2012,-20.9339129125196
3593,Denmark,2012,-24.2948213226525
3594,Djibouti,2012,-22.3218951962555
3595,Dominica,2012,-22.8010031981865
3596,Dominican Republic,2012,-23.4651758429307
3597,Ecuador,2012,-23.2866325563549
3598,Egypt,2012,-23.5558615060116
3599,El Salvador,2012,-23.3381952156653
3600,Equatorial Guinea,2012,-21.6102973268461
3601,Eritrea,2012,-21.4953734666919
3602,Estonia,2012,-23.551410870456
3603,Ethiopia,2012,-21.2441693768277
3604,Faeroe Islands,2012,
3605,Falkland Islands,2012,
3606,Fiji,2012,-23.0553145060679
3607,Finland,2012,-24.6205034279485
3608,France,2012,-24.441621867112
3609,French Guiana,2012,
3610,French Polynesia,2012,
3611,Gabon,2012,-23.9681673624311
3612,Gambia,2012,-19.9009254075803
3613,Georgia,2012,-22.5387215213581
3614,Germany,2012,-24.9841509977742
3615,Ghana,2012,-23.0181106694856
3616,Gibraltar,2012,
3617,Greece,2012,-24.204751558791
3618,Greenland,2012,
3619,Grenada,2012,-20.3587345343634
3620,Guadeloupe,2012,
3621,Guam,2012,
3622,Guatemala,2012,-23.3132491230682
3623,Guinea,2012,-21.1010566181375
3624,Guinea-Bissau,2012,-21.573671136167
3625,Guyana,2012,-21.6027866218205
3626,Haiti,2012,-22.1899753424914
3627,Holy See,2012,
3628,Honduras,2012,-22.126978002347
3629,Hong Kong,2012,
3630,Hungary,2012,-24.1355526181083
3631,Iceland,2012,-24.0381934262947
3632,India,2012,-23.0351913801054
3633,Indonesia,2012,-22.9752981066442
3634,Iran,2012,-23.3682744898315
3635,Iraq,2012,-22.1725996605368
3636,Ireland,2012,-23.428108966909
3637,Isle of Man,2012,
3638,Israel,2012,-24.2110215010664
3639,Italy,2012,-24.7150986558371
3640,Jamaica,2012,-24.1862126679195
3641,Japan,2012,-26.2421485678339
3642,Jordan,2012,-23.5498343635119
3643,Kazakhstan,2012,-22.7801016971974
3644,Kenya,2012,-22.0883756559815
3645,Kiribati,2012,-23.1509361024184
3646,Kosovo,2012,
3647,Kuwait,2012,-21.6213582036886
3648,Kyrgyzstan,2012,-22.1785252275257
3649,Laos,2012,-21.9745438930281
3650,Latvia,2012,-23.7276201544641
3651,Lebanon,2012,-24.2892666399476
3652,Lesotho,2012,-22.3112629490956
3653,Liberia,2012,-21.9281099901716
3654,Libya,2012,-21.3280474941785
3655,Liechtenstein,2012,
3656,Lithuania,2012,-23.7631400081191
3657,Luxembourg,2012,-25.3772210355438
3658,Macao,2012,
