,country,year,DNT
3659,Macedonia,2012,-24.3677582175444
3660,Madagascar,2012,-21.9885129715547
3661,Malawi,2012,-22.2309130281186
3662,Malaysia,2012,-24.8579873469573
3663,Maldives,2012,-27.5400284801618
3664,Mali,2012,-21.5508407151449
3665,Malta,2012,-26.0921452223129
3666,Marshall Islands,2012,-26.6489048265092
3667,Martinique,2012,
3668,Mauritania,2012,-22.2487770480174
3669,Mauritius,2012,-24.9925071487167
3670,Mayotte,2012,
3671,Mexico,2012,-24.3873473158602
3672,Micronesia,2012,-23.7612587889403
3673,Moldova,2012,-23.57128262062
3674,Monaco,2012,
3675,Mongolia,2012,-21.7477130163464
3676,Montenegro,2012,-24.6747452604554
3677,Montserrat,2012,
3678,Morocco,2012,-24.0444445680654
3679,Mozambique,2012,-21.5703190351521
3680,Myanmar,2012,-23.050498022335
3681,Namibia,2012,-21.9773565466413
3682,Nauru,2012,-25.5056111636994
3683,Nepal,2012,-22.7876947219454
3684,Netherlands,2012,-25.1077721089457
3685,Netherlands Antilles,2012,
3686,New Caledonia,2012,
3687,New Zealand,2012,-22.9996475091966
3688,Nicaragua,2012,-22.8955209988493
3689,Niger,2012,-21.2033748396086
3690,Nigeria,2012,-23.8356862796752
3691,Niue,2012,
3692,Norfolk Island,2012,
3693,North Korea,2012,
3694,Northern Mariana Islands,2012,
3695,Norway,2012,-24.874091904451
3696,Oman,2012,-26.0661346298487
3697,Pakistan,2012,-23.3939367086169
3698,Palau,2012,-26.7038647928694
3699,Panama,2012,-24.6580414339754
3700,Papua New Guinea,2012,-21.9703738348969
3701,Paraguay,2012,-22.3228411853056
3702,Peru,2012,-24.2117018634621
3703,Philippines,2012,-24.5605516064456
3704,Pitcairn,2012,
3705,Poland,2012,-24.3360180830359
3706,Portugal,2012,-25.1301067747678
3707,Puerto Rico,2012,
3708,Qatar,2012,-25.8445099683334
3709,Republic of Congo,2012,-23.4968488448857
3710,Reunion,2012,
3711,Romania,2012,-24.1745375872098
3712,Russia,2012,-24.5083461398808
3713,Rwanda,2012,-22.9098927879074
3714,Saint Helena,2012,
3715,Saint Kitts and Nevis,2012,-23.6528957468615
3716,Saint Lucia,2012,-25.1657121561064
3717,Saint Pierre and Miquelon,2012,
3718,Saint Vincent and the Grenadines,2012,-25.6235766036511
3719,Samoa,2012,-23.8564798439857
3720,San Marino,2012,
3721,Sao Tome and Principe,2012,-23.6612416121797
3722,Saudi Arabia,2012,-26.0133343104969
3723,Senegal,2012,-22.059882793759
3724,Serbia,2012,-23.671541470514
3725,Seychelles,2012,-26.9329670080662
3726,Sierra Leone,2012,-22.7380095809262
3727,Singapore,2012,-26.5276739045315
3728,Sint Maarten,2012,
3729,Slovakia,2012,-25.0970408708126
3730,Slovenia,2012,-24.9198565621414
3731,Solomon Islands,2012,-24.6724590435309
3732,Somalia,2012,-20.4357849975943
3733,South Africa,2012,-24.0725983834527
3734,South Korea,2012,-25.0685362177612
3735,South Sudan,2012,
3736,Spain,2012,-24.9806828801678
3737,Sri Lanka,2012,-24.8224637258794
3738,State of Palestine,2012,
3739,Sudan,2012,-22.099234875229
3740,Suriname,2012,-23.7394626220161
3741,Svalbard and Jan Mayen Islands,2012,
3742,Swaziland,2012,-23.7128951145932
3743,Sweden,2012,-25.0616631184779
3744,Switzerland,2012,-25.9051570717963
3745,Syria,2012,-24.1999009637686
3746,Taiwan,2012,-26.02672762411
3747,Tajikistan,2012,-22.9025813752289
3748,Tanzania,2012,-22.0162827164602
3749,Thailand,2012,-24.4783599542108
3750,Timor-Leste,2012,-23.0669887729079
3751,Togo,2012,-22.4365291972596
3752,Tokelau,2012,
3753,Tonga,2012,-22.6458682327124
3754,Trinidad and Tobago,2012,-25.4448263785747
3755,Tunisia,2012,-24.3741579705369
3756,Turkey,2012,-24.6241460352228
3757,Turkmenistan,2012,-23.5469673326292
3758,Turks and Caicos Islands,2012,
3759,Tuvalu,2012,-23.9810053515718
3760,Uganda,2012,-22.1388661913226
3761,Ukraine,2012,-23.3740775812717
3762,United Arab Emirates,2012,-25.0170810887213
3763,United Kingdom,2012,-25.1045920146556
3764,United States of America,2012,-24.7562213583245
3765,United States Virgin Islands,2012,
3766,Uruguay,2012,-22.7840041164134
3767,Uzbekistan,2012,-23.0589227601542
3768,Vanuatu,2012,-22.1947841049762
3769,Venezuela,2012,-24.3847427722845
3770,Viet Nam,2012,-23.6752600714955
3771,Wallis and Futuna Islands,2012,
3772,Western Sahara,2012,
3773,Yemen,2012,-23.9188516791516
3774,Zambia,2012,-20.9067535444457
3775,Zimbabwe,2012,-22.1460455603585
3776,Afghanistan,2013,-23.0671279177478
3777,Albania,2013,-23.9104699139588
3778,Algeria,2013,-25.1002571984387
3779,American Samoa,2013,
3780,Andorra,2013,
3781,Angola,2013,-22.7036170449765
3782,Anguilla,2013,
3783,Antigua and Barbuda,2013,-25.6961186363284
3784,Argentina,2013,-23.6201411261916
3785,Armenia,2013,-24.097632193484
3786,Aruba,2013,
3787,Australia,2013,-23.421044954544
3788,Austria,2013,-25.2161206532921
3789,Azerbaijan,2013,-24.4993942691428
3790,Bahamas,2013,-25.4786209527073
3791,Bahrain,2013,-27.5208813926686
3792,Bangladesh,2013,-23.5726076861603
3793,Barbados,2013,-25.329583089337
3794,Belarus,2013,-23.2476313311085
3795,Belgium,2013,-24.7256669052703
3796,Belize,2013,-22.9307408697131
3797,Benin,2013,-22.6949538024673
3798,Bermuda,2013,
3799,Bhutan,2013,-24.5588674172113
3800,Bolivia,2013,-22.647115156171
3801,Bosnia and Herzegovina,2013,-23.5955226685758
3802,Botswana,2013,-22.5991264683722
3803,Brazil,2013,-23.5626324246935
3804,British Virgin Islands,2013,
3805,Brunei Darussalam,2013,-26.2654840918228
3806,Bulgaria,2013,-23.7563735559268
3807,Burkina Faso,2013,-21.7593908219902
3808,Burundi,2013,-22.2053694627394
3809,Cambodia,2013,-22.9039936284104
3810,Cameroon,2013,-20.6516112645
3811,Canada,2013,-23.830531249143
3812,Cape Verde,2013,-24.4997070393979
3813,Cayman Islands,2013,
3814,Central African Republic,2013,-18.2022902891024
3815,Chad,2013,-21.7535729553566
3816,Chile,2013,-24.7440380099784
3817,China,2013,-24.3448010715807
3818,Colombia,2013,-24.0257980606762
3819,Comoros,2013,-23.761610739982
3820,Cook Islands,2013,
3821,Costa Rica,2013,-24.2851066970001
3822,Cote d'Ivoire,2013,-23.6671867430636
3823,Croatia,2013,-24.3306358396678
3824,Cuba,2013,-24.7960615170689
3825,Curacao,2013,
3826,Cyprus,2013,-25.3381103263668
3827,Czech Republic,2013,-24.6388678505964
3828,Dem. Rep. Congo,2013,-21.700821335722
3829,Denmark,2013,-24.6554973197934
3830,Djibouti,2013,-23.0068388491757
3831,Dominica,2013,-24.5280098156091
3832,Dominican Republic,2013,-24.2993505197157
3833,Ecuador,2013,-24.172633470103
3834,Egypt,2013,-24.6259380821719
3835,El Salvador,2013,-24.1593495909245
3836,Equatorial Guinea,2013,-28.23343293154
3837,Eritrea,2013,-21.7532629841864
3838,Estonia,2013,-23.4746274881568
3839,Ethiopia,2013,-21.7327860023621
3840,Faeroe Islands,2013,
3841,Falkland Islands,2013,
3842,Fiji,2013,-23.7295332404928
3843,Finland,2013,-23.9471443444042
3844,France,2013,-24.7770329014303
3845,French Guiana,2013,
3846,French Polynesia,2013,
3847,Gabon,2013,-24.8869773900854
3848,Gambia,2013,-22.6588876000911
3849,Georgia,2013,-23.4020881177676
3850,Germany,2013,-25.0440735785112
3851,Ghana,2013,-23.5923789070233
3852,Gibraltar,2013,
3853,Greece,2013,-24.4355410502325
3854,Greenland,2013,
3855,Grenada,2013,-25.8472040415001
3856,Guadeloupe,2013,
3857,Guam,2013,
3858,Guatemala,2013,-23.8511299381347
3859,Guinea,2013,-21.816066092574
3860,Guinea-Bissau,2013,-21.9176473204226
3861,Guyana,2013,-22.4706725663813
3862,Haiti,2013,-22.9991435025132
3863,Holy See,2013,
3864,Honduras,2013,-23.2193943399288
3865,Hong Kong,2013,
3866,Hungary,2013,-24.3486695601598
3867,Iceland,2013,-24.6780664603408
3868,India,2013,-23.9399910099343
3869,Indonesia,2013,-24.0069302096502
3870,Iran,2013,-24.7234658925264
3871,Iraq,2013,-25.4082812766399
3872,Ireland,2013,-23.8568244211206
3873,Isle of Man,2013,
3874,Israel,2013,-25.8673485007068
3875,Italy,2013,-25.3087196712172
3876,Jamaica,2013,-24.4492854522112
3877,Japan,2013,-26.2080527239149
3878,Jordan,2013,-25.226192757967
3879,Kazakhstan,2013,-24.5010593074371
3880,Kenya,2013,-22.6521260842127
3881,Kiribati,2013,-24.5914319438188
3882,Kosovo,2013,
3883,Kuwait,2013,-27.487571100322
3884,Kyrgyzstan,2013,-22.983958701966
3885,Laos,2013,-23.0254050248294
3886,Latvia,2013,-23.6203649602312
3887,Lebanon,2013,-25.4453243333572
3888,Lesotho,2013,-22.7392485466286
3889,Liberia,2013,-23.2699187703705
3890,Libya,2013,-25.2589072267329
3891,Liechtenstein,2013,
3892,Lithuania,2013,-23.6706378035403
3893,Luxembourg,2013,-25.6580787558885
3894,Macao,2013,
3895,Macedonia,2013,-24.3731785743096
3896,Madagascar,2013,-21.9723157455039
3897,Malawi,2013,-22.2279741823232
3898,Malaysia,2013,-24.911551795985
3899,Maldives,2013,-27.5976319874522
3900,Mali,2013,-21.5490274289239
3901,Malta,2013,-25.9828793954309
3902,Marshall Islands,2013,-26.6538729644086
3903,Martinique,2013,
3904,Mauritania,2013,-22.2742720105193
3905,Mauritius,2013,-25.0833832463377
3906,Mayotte,2013,
3907,Mexico,2013,-24.3913167979856
3908,Micronesia,2013,-23.7187399366116
3909,Moldova,2013,-23.5111884533087
3910,Monaco,2013,
3911,Mongolia,2013,-21.8655545480995
3912,Montenegro,2013,-24.9038203159195
3913,Montserrat,2013,
3914,Morocco,2013,-23.9839121393023
3915,Mozambique,2013,-21.5751664336453
3916,Myanmar,2013,-23.1224927212541
3917,Namibia,2013,-22.5277324002118
3918,Nauru,2013,-25.797178087964
3919,Nepal,2013,-22.8085896198218
3920,Netherlands,2013,-25.1623126668533
3921,Netherlands Antilles,2013,
3922,New Caledonia,2013,
3923,New Zealand,2013,-23.0276005071426
3924,Nicaragua,2013,-22.9934166725858
3925,Niger,2013,-21.2147988158134
3926,Nigeria,2013,-23.8593664007367
3927,Niue,2013,
3928,Norfolk Island,2013,
3929,North Korea,2013,
3930,Northern Mariana Islands,2013,
3931,Norway,2013,-24.8842297955471
3932,Oman,2013,-26.003437437153
3933,Pakistan,2013,-23.3717100560008
3934,Palau,2013,-26.6755363900016
3935,Panama,2013,-24.6571263076375
3936,Papua New Guinea,2013,-21.9914169277236
3937,Paraguay,2013,-22.3829797347995
3938,Peru,2013,-24.2806046916707
3939,Philippines,2013,-24.6951974857075
3940,Pitcairn,2013,
3941,Poland,2013,-24.3672409649488
3942,Portugal,2013,-25.0845577300915
3943,Puerto Rico,2013,
3944,Qatar,2013,-26.1529491927109
3945,Republic of Congo,2013,-23.3571933381367
3946,Reunion,2013,
3947,Romania,2013,-24.1437414794825
3948,Russia,2013,-24.6831604077295
3949,Rwanda,2013,-22.92916076438
3950,Saint Helena,2013,
3951,Saint Kitts and Nevis,2013,-23.6769862361705
3952,Saint Lucia,2013,-25.3045808851956
3953,Saint Pierre and Miquelon,2013,
3954,Saint Vincent and the Grenadines,2013,-25.7018806613004
3955,Samoa,2013,-23.8362710580587
3956,San Marino,2013,
3957,Sao Tome and Principe,2013,-23.661222229313
3958,Saudi Arabia,2013,-26.0986860371956
3959,Senegal,2013,-22.0250377100471
3960,Serbia,2013,-23.7059995784033
3961,Seychelles,2013,-27.0586784989805
3962,Sierra Leone,2013,-22.9999722335448
3963,Singapore,2013,-26.5621067702588
3964,Sint Maarten,2013,
3965,Slovakia,2013,-25.071686127631
3966,Slovenia,2013,-24.9045481175198
3967,Solomon Islands,2013,-24.6882968379894
3968,Somalia,2013,-20.4852451723883
3969,South Africa,2013,-24.0916663158239
3970,South Korea,2013,-25.0988557522946
3971,South Sudan,2013,
3972,Spain,2013,-24.9088230830001
3973,Sri Lanka,2013,-24.9042614061324
3974,State of Palestine,2013,
3975,Sudan,2013,-22.192215913889
3976,Suriname,2013,-23.8175339261422
3977,Svalbard and Jan Mayen Islands,2013,
3978,Swaziland,2013,-23.7384487306394
3979,Sweden,2013,-25.0601397606589
3980,Switzerland,2013,-25.934354278755
3981,Syria,2013,-24.2992747528683
3982,Taiwan,2013,-26.1268035739798
3983,Tajikistan,2013,-22.9541829756097
3984,Tanzania,2013,-22.0662238603016
3985,Thailand,2013,-24.5086544869124
3986,Timor-Leste,2013,
3987,Togo,2013,-22.416172182372
3988,Tokelau,2013,
3989,Tonga,2013,-22.6514715656923
3990,Trinidad and Tobago,2013,-25.6883442557225
3991,Tunisia,2013,-24.4593342842359
3992,Turkey,2013,-24.600068884967
3993,Turkmenistan,2013,-23.6334255218595
3994,Turks and Caicos Islands,2013,
3995,Tuvalu,2013,-23.9934572354152
3996,Uganda,2013,-22.180724690487
3997,Ukraine,2013,-23.2984904627174
3998,United Arab Emirates,2013,-25.0308167509164
3999,United Kingdom,2013,-25.1071976758552
4000,United States of America,2013,-24.7748014332764
4001,United States Virgin Islands,2013,
4002,Uruguay,2013,-22.7987503528523
4003,Uzbekistan,2013,-23.0977047922654
4004,Vanuatu,2013,-22.2030986367415
4005,Venezuela,2013,-24.3509242165739
4006,Viet Nam,2013,-23.6127184033041
4007,Wallis and Futuna Islands,2013,
4008,Western Sahara,2013,
4009,Yemen,2013,-23.9274208188937
4010,Zambia,2013,-20.918044806011
4011,Zimbabwe,2013,-22.2136326657773
4012,Afghanistan,2014,-23.0865655673712
4013,Albania,2014,-23.9108004844304
4014,Algeria,2014,-24.9103526817167
4015,American Samoa,2014,
4016,Andorra,2014,
4017,Angola,2014,-22.8132673693584
4018,Anguilla,2014,
4019,Antigua and Barbuda,2014,-25.7353959608345
4020,Argentina,2014,-23.5751854431772
4021,Armenia,2014,-24.1394304597942
4022,Aruba,2014,
4023,Australia,2014,-23.2983849372839
4024,Austria,2014,-25.2098038200229
4025,Azerbaijan,2014,-24.5038970449788
4026,Bahamas,2014,-26.2439799764722
4027,Bahrain,2014,-27.5939312364202
4028,Bangladesh,2014,-23.6379584663465
4029,Barbados,2014,-25.4423341727289
4030,Belarus,2014,-23.2946611781211
4031,Belgium,2014,-24.7396420965449
4032,Belize,2014,-23.2295670094765
4033,Benin,2014,-22.7427987522891
4034,Bermuda,2014,
4035,Bhutan,2014,-24.6421313421584
4036,Bolivia,2014,-22.7222110247961
4037,Bosnia and Herzegovina,2014,-23.55843147387
4038,Botswana,2014,-22.9150804656381
4039,Brazil,2014,-23.5392847648008
4040,British Virgin Islands,2014,
4041,Brunei Darussalam,2014,-26.1416605688361
4042,Bulgaria,2014,-23.7679468146312
4043,Burkina Faso,2014,-21.7961387306736
4044,Burundi,2014,-22.2230431692701
4045,Cambodia,2014,-22.925380626274
4046,Cameroon,2014,-20.7145890348079
4047,Canada,2014,-23.9042690081447
4048,Cape Verde,2014,-24.5123514217014
4049,Cayman Islands,2014,
4050,Central African Republic,2014,-18.223180268967
4051,Chad,2014,-21.8945303077888
4052,Chile,2014,-24.8058841574864
4053,China,2014,-24.4053653773019
4054,Colombia,2014,-24.03214375312
4055,Comoros,2014,-23.8048785124516
4056,Cook Islands,2014,
4057,Costa Rica,2014,-24.3064950060912
4058,Cote d'Ivoire,2014,-23.8411588221107
4059,Croatia,2014,-24.3426441986197
4060,Cuba,2014,-24.7363825119487
4061,Curacao,2014,
4062,Cyprus,2014,-25.3677019952914
4063,Czech Republic,2014,-24.6546926674498
4064,Dem. Rep. Congo,2014,-21.8119053431767
4065,Denmark,2014,-24.6689719177114
4066,Djibouti,2014,-23.0607331407834
4067,Dominica,2014,-24.6341506014722
4068,Dominican Republic,2014,-24.3578022680694
4069,Ecuador,2014,-24.1944057785107
4070,Egypt,2014,-24.6643987990842
4071,El Salvador,2014,-24.1523261569361
4072,Equatorial Guinea,2014,-28.2148379467944
4073,Eritrea,2014,-21.7640321786839
4074,Estonia,2014,-23.4835988086236
4075,Ethiopia,2014,-21.7828523074848
4076,Faeroe Islands,2014,
4077,Falkland Islands,2014,
4078,Fiji,2014,-23.7883984652731
4079,Finland,2014,-23.9298624533766
4080,France,2014,-24.71008801935
4081,French Guiana,2014,
4082,French Polynesia,2014,
4083,Gabon,2014,-25.0800672329949
4084,Gambia,2014,-22.6137016977843
4085,Georgia,2014,-23.4232934094739
4086,Germany,2014,-25.0725341749692
4087,Ghana,2014,-23.6579368019572
4088,Gibraltar,2014,
4089,Greece,2014,-24.4207077010814
4090,Greenland,2014,
4091,Grenada,2014,-25.9138526099716
4092,Guadeloupe,2014,
4093,Guam,2014,
4094,Guatemala,2014,-23.9439420951726
4095,Guinea,2014,-21.8558963987734
4096,Guinea-Bissau,2014,-21.9027391097211
4097,Guyana,2014,-22.3853974648707
4098,Haiti,2014,-23.0253614232664
4099,Holy See,2014,
4100,Honduras,2014,-23.246251109045
4101,Hong Kong,2014,
4102,Hungary,2014,-24.3952257843384
4103,Iceland,2014,-24.6186553784362
4104,India,2014,-24.0012859068351
4105,Indonesia,2014,-23.9221874709189
4106,Iran,2014,-24.7567316625377
4107,Iraq,2014,-25.4130924863781
4108,Ireland,2014,-23.9590607939513
4109,Isle of Man,2014,
4110,Israel,2014,-25.9213118661625
4111,Italy,2014,-25.3119212901026
4112,Jamaica,2014,-24.4547257742161
4113,Japan,2014,-26.2290354394641
4114,Jordan,2014,-25.1990288694223
4115,Kazakhstan,2014,-24.4073671123441
4116,Kenya,2014,-22.7356248530115
4117,Kiribati,2014,-24.6035789517939
4118,Kosovo,2014,
4119,Kuwait,2014,-27.4484636946552
4120,Kyrgyzstan,2014,-23.0022832188239
4121,Laos,2014,-23.1129637703149
4122,Latvia,2014,-23.6195680803406
4123,Lebanon,2014,-25.4591175499308
4124,Lesotho,2014,-22.799127070781
4125,Liberia,2014,-23.2705097668182
4126,Libya,2014,-24.9903478305375
4127,Liechtenstein,2014,
4128,Lithuania,2014,-23.654134157919
4129,Luxembourg,2014,-25.5203581393011
4130,Macao,2014,
4131,Macedonia,2014,-24.3898484373891
4132,Madagascar,2014,-22.0597255507822
4133,Malawi,2014,-22.2963084466813
4134,Malaysia,2014,-24.8797967264138
4135,Maldives,2014,-27.6224865955657
4136,Mali,2014,-21.5083912088978
4137,Malta,2014,-25.9744960374166
4138,Marshall Islands,2014,-26.6263150327583
4139,Martinique,2014,
4140,Mauritania,2014,-22.3412237551669
4141,Mauritius,2014,-25.0666470727425
4142,Mayotte,2014,
4143,Mexico,2014,-24.4098158159671
4144,Micronesia,2014,-24.6385935171047
4145,Moldova,2014,-23.4299523963011
4146,Monaco,2014,
4147,Mongolia,2014,-21.8353096889117
4148,Montenegro,2014,-24.8930242372644
4149,Montserrat,2014,
4150,Morocco,2014,-24.0392057719807
4151,Mozambique,2014,-21.64406593243
4152,Myanmar,2014,-23.1095830998041
4153,Namibia,2014,-22.7284406064052
4154,Nauru,2014,-26.1058114777734
4155,Nepal,2014,-22.8427709301944
4156,Netherlands,2014,-25.1293589644887
4157,Netherlands Antilles,2014,
4158,New Caledonia,2014,
4159,New Zealand,2014,-23.0539994285879
4160,Nicaragua,2014,-22.996864353493
4161,Niger,2014,-21.231573957039
4162,Nigeria,2014,-23.9258141225697
4163,Niue,2014,
4164,Norfolk Island,2014,
4165,North Korea,2014,
4166,Northern Mariana Islands,2014,
4167,Norway,2014,-24.8906787922733
4168,Oman,2014,-26.0547114942445
4169,Pakistan,2014,-23.4098887157146
4170,Palau,2014,-26.7135705654122
4171,Panama,2014,-24.7733898252315
4172,Papua New Guinea,2014,-22.0375436090995
4173,Paraguay,2014,-22.3950554987013
4174,Peru,2014,-24.3008580464874
4175,Philippines,2014,-24.5470657287799
4176,Pitcairn,2014,
4177,Poland,2014,-24.2452750113436
4178,Portugal,2014,-25.0899742363488
4179,Puerto Rico,2014,
4180,Qatar,2014,-26.2286186778961
4181,Republic of Congo,2014,-23.7520912531343
4182,Reunion,2014,
4183,Romania,2014,-24.182957554288
4184,Russia,2014,-24.5802764673139
4185,Rwanda,2014,-22.9992450720567
4186,Saint Helena,2014,
4187,Saint Kitts and Nevis,2014,-23.6785655633036
4188,Saint Lucia,2014,-25.2450694904331
4189,Saint Pierre and Miquelon,2014,
4190,Saint Vincent and the Grenadines,2014,-25.7231774890371
4191,Samoa,2014,-23.8466489586817
4192,San Marino,2014,
4193,Sao Tome and Principe,2014,-23.6943588175599
4194,Saudi Arabia,2014,-26.1489096927472
4195,Senegal,2014,-22.1006264880697
4196,Serbia,2014,-23.7776844611029
4197,Seychelles,2014,-27.0118600585284
4198,Sierra Leone,2014,-23.0878753775549
4199,Singapore,2014,-26.5755601433416
4200,Sint Maarten,2014,
4201,Slovakia,2014,-25.0257523277125
4202,Slovenia,2014,-24.9131713320051
4203,Solomon Islands,2014,-24.6974486659597
4204,Somalia,2014,-20.542045435313
4205,South Africa,2014,-24.109627794867
4206,South Korea,2014,-25.1103826092541
4207,South Sudan,2014,
4208,Spain,2014,-24.8854659829615
4209,Sri Lanka,2014,-24.7895329316399
4210,State of Palestine,2014,
4211,Sudan,2014,-22.2214258886834
4212,Suriname,2014,-23.8563025926741
4213,Svalbard and Jan Mayen Islands,2014,
4214,Swaziland,2014,-23.7882283269553
4215,Sweden,2014,-25.0421210433977
4216,Switzerland,2014,-25.921108118802
4217,Syria,2014,-24.4142063191862
4218,Taiwan,2014,
4219,Tajikistan,2014,-22.9808175911829
4220,Tanzania,2014,-22.1397053970646
4221,Thailand,2014,-24.5530683345744
4222,Timor-Leste,2014,
4223,Togo,2014,-22.417524037229
4224,Tokelau,2014,
4225,Tonga,2014,-22.5726046107385
4226,Trinidad and Tobago,2014,-25.6858569797896
4227,Tunisia,2014,-24.3984177078199
4228,Turkey,2014,-24.6534570340765
4229,Turkmenistan,2014,-23.73788368494
4230,Turks and Caicos Islands,2014,
4231,Tuvalu,2014,-26.8170225438334
4232,Uganda,2014,-22.2247824776364
4233,Ukraine,2014,-23.2201037213099
4234,United Arab Emirates,2014,-25.0315765402472
4235,United Kingdom,2014,-25.1033266409649
4236,United States of America,2014,-24.7966222086252
4237,United States Virgin Islands,2014,
4238,Uruguay,2014,-22.8351169220936
4239,Uzbekistan,2014,-23.1378431286922
4240,Vanuatu,2014,-22.2104276208593
4241,Venezuela,2014,-24.3161077537721
4242,Viet Nam,2014,-23.7155824132752
4243,Wallis and Futuna Islands,2014,
4244,Western Sahara,2014,
4245,Yemen,2014,-23.9168153214016
4246,Zambia,2014,-20.9590751146434
4247,Zimbabwe,2014,-22.1968367422983
