,country,year,DCT
2942,Latvia,2009,-22.4108948867484
2943,Lebanon,2009,-21.826120812033
2944,Lesotho,2009,-21.4427371391016
2945,Liberia,2009,-22.3405654731646
2946,Libya,2009,-21.8865939711183
2947,Liechtenstein,2009,
2948,Lithuania,2009,-22.4369759202074
2949,Luxembourg,2009,-22.1469031313633
2950,Macao,2009,
2951,Macedonia,2009,-21.6534520357432
2952,Madagascar,2009,-23.5277334600102
2953,Malawi,2009,-23.4645846201287
2954,Malaysia,2009,-21.8335060144428
2955,Maldives,2009,-22.1288047757652
2956,Mali,2009,-24.2261606600387
2957,Malta,2009,-22.2489130508274
2958,Marshall Islands,2009,-21.228265533605
2959,Martinique,2009,
2960,Mauritania,2009,-22.407164946643
2961,Mauritius,2009,-22.4429801773654
2962,Mayotte,2009,
2963,Mexico,2009,-22.0508388527809
2964,Micronesia,2009,-21.4613668959436
2965,Moldova,2009,-21.2582409283233
2966,Monaco,2009,
2967,Mongolia,2009,-21.0868182167668
2968,Montenegro,2009,-22.319166526222
2969,Montserrat,2009,
2970,Morocco,2009,-22.130867660627
2971,Mozambique,2009,-22.8050616972076
2972,Myanmar,2009,-23.8419009886151
2973,Namibia,2009,-22.4843396807804
2974,Nauru,2009,-21.0907390902632
2975,Nepal,2009,-23.2659524351966
2976,Netherlands,2009,-22.2581104291118
2977,Netherlands Antilles,2009,
2978,New Caledonia,2009,
2979,New Zealand,2009,-22.2052467257386
2980,Nicaragua,2009,-22.3419878436564
2981,Niger,2009,-23.1479125764694
2982,Nigeria,2009,-23.03421519078
2983,Niue,2009,
2984,Norfolk Island,2009,
2985,North Korea,2009,
2986,Northern Mariana Islands,2009,
2987,Norway,2009,-22.820897435523
2988,Oman,2009,-21.8400757752939
2989,Pakistan,2009,-22.2886580345333
2990,Palau,2009,-20.725014275375
2991,Panama,2009,-22.5157886333761
2992,Papua New Guinea,2009,-21.7191997955153
2993,Paraguay,2009,-22.9310971012069
2994,Peru,2009,-22.5734946293418
2995,Philippines,2009,-22.5397986520482
2996,Pitcairn,2009,
2997,Poland,2009,-21.706271429997
2998,Portugal,2009,-22.3472569304094
2999,Puerto Rico,2009,
3000,Qatar,2009,-21.8555442394481
3001,Republic of Congo,2009,-22.0675468580009
3002,Reunion,2009,
3003,Romania,2009,-22.2206849197719
3004,Russia,2009,-21.469831521153
3005,Rwanda,2009,-23.8276669680023
3006,Saint Helena,2009,
3007,Saint Kitts and Nevis,2009,-22.3410585341974
3008,Saint Lucia,2009,-22.3221337056574
3009,Saint Pierre and Miquelon,2009,
3010,Saint Vincent and the Grenadines,2009,-22.0045102357325
3011,Samoa,2009,-22.4013319871212
3012,San Marino,2009,
3013,Sao Tome and Principe,2009,-22.2761035551789
3014,Saudi Arabia,2009,-21.804713497819
3015,Senegal,2009,-22.0707668235785
3016,Serbia,2009,-21.3946531130607
3017,Seychelles,2009,-21.9150962493374
3018,Sierra Leone,2009,-23.1604205303323
3019,Singapore,2009,-22.7859027747835
3020,Sint Maarten,2009,
3021,Slovakia,2009,-22.0542022422692
3022,Slovenia,2009,-22.0332350622752
3023,Solomon Islands,2009,-22.2346365112822
3024,Somalia,2009,-22.6703894223025
3025,South Africa,2009,-21.107447283158
3026,South Korea,2009,-21.7092271914995
3027,South Sudan,2009,
3028,Spain,2009,-22.3733319246875
3029,Sri Lanka,2009,-23.269143567313
3030,State of Palestine,2009,
3031,Sudan,2009,-22.9918741403181
3032,Suriname,2009,-22.3217562480645
3033,Svalbard and Jan Mayen Islands,2009,
3034,Swaziland,2009,-22.8660133516666
3035,Sweden,2009,-22.9376170842319
3036,Switzerland,2009,-22.9895651856462
3037,Syria,2009,-21.4510729399212
3038,Taiwan,2009,-21.8345211712805
3039,Tajikistan,2009,-22.5596713838956
3040,Tanzania,2009,-23.3975920558397
3041,Thailand,2009,-22.0485761497973
3042,Timor-Leste,2009,-22.8260524508537
3043,Togo,2009,-21.6925406983058
3044,Tokelau,2009,
3045,Tonga,2009,-22.0579840349578
3046,Trinidad and Tobago,2009,-21.3270117743369
3047,Tunisia,2009,-22.1587754682174
3048,Turkey,2009,-22.1068708665439
3049,Turkmenistan,2009,-20.6370282833631
3050,Turks and Caicos Islands,2009,
3051,Tuvalu,2009,-21.8088839288387
3052,Uganda,2009,-23.4050393177605
3053,Ukraine,2009,-21.0272058854174
3054,United Arab Emirates,2009,-21.8126811105487
3055,United Kingdom,2009,-22.2918433517712
3056,United States of America,2009,-21.7831567248274
3057,United States Virgin Islands,2009,
3058,Uruguay,2009,-22.6262174484016
3059,Uzbekistan,2009,-20.8070925262171
3060,Vanuatu,2009,-22.458262455734
3061,Venezuela,2009,-21.7115547866292
3062,Viet Nam,2009,-21.7070676582752
3063,Wallis and Futuna Islands,2009,
3064,Western Sahara,2009,
3065,Yemen,2009,-22.054247656496
3066,Zambia,2009,-23.743183493641
3067,Zimbabwe,2009,-21.5626405844683
3068,Afghanistan,2010,-22.4281213080314
3069,Albania,2010,-22.5663550164471
3070,Algeria,2010,-22.1240868893715
3071,American Samoa,2010,
3072,Andorra,2010,
3073,Angola,2010,-22.2926469557619
3074,Anguilla,2010,
3075,Antigua and Barbuda,2010,-21.9541537808516
3076,Argentina,2010,-22.1757100466323
3077,Armenia,2010,-22.2259427086256
3078,Aruba,2010,
3079,Australia,2010,-21.5615014199739
3080,Austria,2010,-22.3526541180034
3081,Azerbaijan,2010,-22.5109738798646
3082,Bahamas,2010,-22.3325360797944
3083,Bahrain,2010,-21.3787574632021
3084,Bangladesh,2010,-22.6032449443214
3085,Barbados,2010,-21.7679225536984
3086,Belarus,2010,-21.5983432492865
3087,Belgium,2010,-22.1415923253908
3088,Belize,2010,-22.2796558358438
3089,Benin,2010,-21.8921783660314
3090,Bermuda,2010,
3091,Bhutan,2010,-22.9835366433
3092,Bolivia,2010,-21.985778251268
3093,Bosnia and Herzegovina,2010,-21.2686706754465
3094,Botswana,2010,-22.7908929514159
3095,Brazil,2010,-22.6798219239433
3096,British Virgin Islands,2010,
3097,Brunei Darussalam,2010,-22.2218574939923
3098,Bulgaria,2010,-21.6358743630138
3099,Burkina Faso,2010,-23.150836632887
3100,Burundi,2010,-24.1736018460102
3101,Cambodia,2010,-22.6977114282905
3102,Cameroon,2010,-22.4852016099117
3103,Canada,2010,-21.6740338114536
3104,Cape Verde,2010,-22.38290997673
3105,Cayman Islands,2010,
3106,Central African Republic,2010,-23.4295967590312
3107,Chad,2010,-24.5141954605629
3108,Chile,2010,-22.263886183718
3109,China,2010,-21.1147269985896
3110,Colombia,2010,-22.7486481522209
3111,Comoros,2010,-22.5221289634228
3112,Cook Islands,2010,
3113,Costa Rica,2010,-22.8216423766751
3114,Cote d'Ivoire,2010,-22.7673271917182
3115,Croatia,2010,-22.2412183078034
3116,Cuba,2010,-22.5483739120938
3117,Curacao,2010,
3118,Cyprus,2010,-21.9911075211787
3119,Czech Republic,2010,-21.6862081467971
3120,Dem. Rep. Congo,2010,-23.6457329560449
3121,Denmark,2010,-22.3451937884547
3122,Djibouti,2010,-22.1913085275714
3123,Dominica,2010,-22.3781269662643
3124,Dominican Republic,2010,-22.3699743334457
3125,Ecuador,2010,-22.0882937871355
3126,Egypt,2010,-22.1463304016215
3127,El Salvador,2010,-22.6641321127665
3128,Equatorial Guinea,2010,-22.5274836718415
3129,Eritrea,2010,-23.240067718333
3130,Estonia,2010,-21.1979053245443
3131,Ethiopia,2010,-23.3549012768624
3132,Faeroe Islands,2010,
3133,Falkland Islands,2010,
3134,Fiji,2010,-22.3684265589432
3135,Finland,2010,-21.9534913284168
3136,France,2010,-22.6506991438644
3137,French Guiana,2010,
3138,French Polynesia,2010,
3139,Gabon,2010,-22.3822036910955
3140,Gambia,2010,-22.6005405110811
3141,Georgia,2010,-22.3081704230024
3142,Germany,2010,-22.1738550693862
3143,Ghana,2010,-22.5984914112684
3144,Gibraltar,2010,
3145,Greece,2010,-22.0121840165672
3146,Greenland,2010,
3147,Grenada,2010,-22.2268574669759
3148,Guadeloupe,2010,
3149,Guam,2010,
3150,Guatemala,2010,-22.84992945527
3151,Guinea,2010,-22.3238831133105
3152,Guinea-Bissau,2010,-22.9318185471025
3153,Guyana,2010,-21.6535913623555
3154,Haiti,2010,-22.6260561000146
3155,Holy See,2010,
3156,Honduras,2010,-22.1091901413467
3157,Hong Kong,2010,
3158,Hungary,2010,-22.245131432759
3159,Iceland,2010,-22.5335973403943
3160,India,2010,-21.8797443173319
3161,Indonesia,2010,-22.3494410762658
3162,Iran,2010,-21.5673249415486
3163,Iraq,2010,-21.8944328189137
3164,Ireland,2010,-22.3601522632863
3165,Isle of Man,2010,
3166,Israel,2010,-21.8789703697265
3167,Italy,2010,-22.3807875275077
3168,Jamaica,2010,-21.8516421415166
3169,Japan,2010,-22.1158009080553
3170,Jordan,2010,-21.9068625576145
3171,Kazakhstan,2010,-21.102798667219
3172,Kenya,2010,-22.7823444696
3173,Kiribati,2010,-21.7718520657644
3174,Kosovo,2010,
3175,Kuwait,2010,-21.7802649871039
3176,Kyrgyzstan,2010,-21.5855870094617
3177,Laos,2010,-23.4418189303988
3178,Latvia,2010,-22.239419389047
3179,Lebanon,2010,-21.9453003886065
3180,Lesotho,2010,-21.4772405701313
3181,Liberia,2010,-21.973258294212
3182,Libya,2010,-21.8731773815621
3183,Liechtenstein,2010,
3184,Lithuania,2010,-22.3675928774428
3185,Luxembourg,2010,-22.1460122525665
3186,Macao,2010,
3187,Macedonia,2010,-21.7117610856366
3188,Madagascar,2010,-23.429981927953
3189,Malawi,2010,-23.3410220158751
3190,Malaysia,2010,-21.8014816843528
3191,Maldives,2010,-22.1415542108929
3192,Mali,2010,-24.1003542463805
3193,Malta,2010,-22.244039042466
3194,Marshall Islands,2010,-21.2906565776122
3195,Martinique,2010,
3196,Mauritania,2010,-22.4016410402909
3197,Mauritius,2010,-22.4179986867466
3198,Mayotte,2010,
3199,Mexico,2010,-22.0858349299009
3200,Micronesia,2010,-21.8365602234123
3201,Moldova,2010,-21.2414631222116
3202,Monaco,2010,
3203,Mongolia,2010,-21.1024848745186
3204,Montenegro,2010,-21.9615706189494
3205,Montserrat,2010,
3206,Morocco,2010,-22.1105659355039
3207,Mozambique,2010,-22.7880639949321
3208,Myanmar,2010,-23.8323966285867
3209,Namibia,2010,-22.5120317630339
3210,Nauru,2010,-21.1308091257488
3211,Nepal,2010,-23.1379061118737
3212,Netherlands,2010,-22.2097129327207
3213,Netherlands Antilles,2010,
3214,New Caledonia,2010,
3215,New Zealand,2010,-22.2238927013235
3216,Nicaragua,2010,-22.3408641914384
3217,Niger,2010,-22.9980793807222
3218,Nigeria,2010,-22.9206282820609
3219,Niue,2010,
3220,Norfolk Island,2010,
3221,North Korea,2010,
3222,Northern Mariana Islands,2010,
3223,Norway,2010,-22.7699520087077
3224,Oman,2010,-21.8016652269857
3225,Pakistan,2010,-22.3314278856847
3226,Palau,2010,-20.7279301347703
3227,Panama,2010,-22.4916836237843
3228,Papua New Guinea,2010,-21.8601301594344
3229,Paraguay,2010,-22.9299256654801
3230,Peru,2010,-22.5732694287643
3231,Philippines,2010,-22.5383337134049
3232,Pitcairn,2010,
3233,Poland,2010,-21.6888924376463
3234,Portugal,2010,-22.4774644957011
3235,Puerto Rico,2010,
3236,Qatar,2010,-21.9640348917176
3237,Republic of Congo,2010,-22.2407189771166
3238,Reunion,2010,
3239,Romania,2010,-22.2521534092684
3240,Russia,2010,-21.4567163177853
3241,Rwanda,2010,-23.8729256900865
3242,Saint Helena,2010,
3243,Saint Kitts and Nevis,2010,-22.334840024648
3244,Saint Lucia,2010,-22.2584815232038
3245,Saint Pierre and Miquelon,2010,
3246,Saint Vincent and the Grenadines,2010,-22.3187064679925
3247,Samoa,2010,-22.4061121311352
3248,San Marino,2010,
3249,Sao Tome and Principe,2010,-22.2637308963131
3250,Saudi Arabia,2010,-21.7607054352606
3251,Senegal,2010,-22.0482862107695
3252,Serbia,2010,-21.3972652912584
3253,Seychelles,2010,-22.1399942694659
3254,Sierra Leone,2010,-23.1061987357352
3255,Singapore,2010,-22.8343152717966
3256,Sint Maarten,2010,
3257,Slovakia,2010,-22.0492654436966
3258,Slovenia,2010,-22.0334273129243
3259,Solomon Islands,2010,-22.2826264457247
3260,Somalia,2010,-22.7125311811506
3261,South Africa,2010,-21.1206025703067
3262,South Korea,2010,-21.6858201308877
3263,South Sudan,2010,
3264,Spain,2010,-22.4288707642789
3265,Sri Lanka,2010,-23.2872992108732
3266,State of Palestine,2010,
3267,Sudan,2010,-22.963253353305
3268,Suriname,2010,-22.1971235726401
3269,Svalbard and Jan Mayen Islands,2010,
3270,Swaziland,2010,-22.8874863617247
3271,Sweden,2010,-22.8727665598589
3272,Switzerland,2010,-22.9831464708072
3273,Syria,2010,-21.5142102617569
3274,Taiwan,2010,-21.8888715441076
3275,Tajikistan,2010,-22.6086438008785
3276,Tanzania,2010,-23.2769550076159
3277,Thailand,2010,-22.0609124754783
3278,Timor-Leste,2010,-22.893438841384
3279,Togo,2010,-21.802678409906
3280,Tokelau,2010,
3281,Tonga,2010,-22.2108925774456
3282,Trinidad and Tobago,2010,-21.2693037504353
3283,Tunisia,2010,-22.1020597455564
3284,Turkey,2010,-22.149401839871
3285,Turkmenistan,2010,-20.5955159007088
3286,Turks and Caicos Islands,2010,
3287,Tuvalu,2010,-22.1866753492672
3288,Uganda,2010,-23.3122961695355
3289,Ukraine,2010,-21.00430000096
3290,United Arab Emirates,2010,-21.8027314091753
3291,United Kingdom,2010,-22.2734672593834
3292,United States of America,2010,-21.7648591902531
3293,United States Virgin Islands,2010,
3294,Uruguay,2010,-22.9253045429652
3295,Uzbekistan,2010,-20.9098332153582
3296,Vanuatu,2010,-22.4744220001172
3297,Venezuela,2010,-21.6609716815764
3298,Viet Nam,2010,-21.643587613613
3299,Wallis and Futuna Islands,2010,
3300,Western Sahara,2010,
3301,Yemen,2010,-22.1965231758532
3302,Zambia,2010,-23.7504500576745
3303,Zimbabwe,2010,-21.4242031587124
3304,Afghanistan,2011,-22.1180382969867
3305,Albania,2011,-22.4959672054731
3306,Algeria,2011,-22.1174203585684
3307,American Samoa,2011,
3308,Andorra,2011,
3309,Angola,2011,-22.3003440791209
3310,Anguilla,2011,
3311,Antigua and Barbuda,2011,-21.9572588628547
3312,Argentina,2011,-22.1907138406205
3313,Armenia,2011,-22.1436743314813
3314,Aruba,2011,
3315,Australia,2011,-21.5899403425001
3316,Austria,2011,-22.4061857751882
3317,Azerbaijan,2011,-22.3365450088208
3318,Bahamas,2011,-22.219632291591
3319,Bahrain,2011,-21.3952919004103
3320,Bangladesh,2011,-22.5995769595971
3321,Barbados,2011,-21.7632407006481
3322,Belarus,2011,-21.699997155157
3323,Belgium,2011,-22.269512834473
3324,Belize,2011,-22.1841909970568
3325,Benin,2011,-21.8816615885209
3326,Bermuda,2011,
3327,Bhutan,2011,-22.6515188791153
3328,Bolivia,2011,-21.9482227516759
3329,Bosnia and Herzegovina,2011,-21.1489496256832
3330,Botswana,2011,-22.6890278510142
3331,Brazil,2011,-22.6697334188571
3332,British Virgin Islands,2011,
3333,Brunei Darussalam,2011,-22.2363858377916
3334,Bulgaria,2011,-21.5550450630416
3335,Burkina Faso,2011,-23.0953515821303
3336,Burundi,2011,-24.0854516868866
3337,Cambodia,2011,-22.7119193959596
3338,Cameroon,2011,-22.6155852762509
3339,Canada,2011,-21.6864698978258
3340,Cape Verde,2011,-22.321748017342
3341,Cayman Islands,2011,
3342,Central African Republic,2011,-23.408003689699
3343,Chad,2011,-24.4733511189661
3344,Chile,2011,-22.2262817699198
3345,China,2011,-21.1068716081621
3346,Colombia,2011,-22.7273302122873
3347,Comoros,2011,-22.7210684323049
3348,Cook Islands,2011,
3349,Costa Rica,2011,-22.8354326521882
3350,Cote d'Ivoire,2011,-22.7729593887148
3351,Croatia,2011,-22.2537838927198
3352,Cuba,2011,-22.6667038263775
3353,Curacao,2011,
3354,Cyprus,2011,-22.0358413440143
3355,Czech Republic,2011,-21.7126660609629
3356,Dem. Rep. Congo,2011,-23.518607836563
3357,Denmark,2011,-22.470661741904
3358,Djibouti,2011,-22.3239619848962
3359,Dominica,2011,-22.4580522787652
3360,Dominican Republic,2011,-22.3921337482951
3361,Ecuador,2011,-22.130464889237
3362,Egypt,2011,-22.1367738141724
3363,El Salvador,2011,-22.6543254887186
3364,Equatorial Guinea,2011,-22.6058251887809
3365,Eritrea,2011,-23.1362069962373
3366,Estonia,2011,-21.3202758661306
3367,Ethiopia,2011,-23.3066741125235
3368,Faeroe Islands,2011,
3369,Falkland Islands,2011,
3370,Fiji,2011,-22.5095289030542
3371,Finland,2011,-22.1035745532058
3372,France,2011,-22.7576262438154
3373,French Guiana,2011,
3374,French Polynesia,2011,
3375,Gabon,2011,-22.2820636717678
3376,Gambia,2011,-22.5144418985343
3377,Georgia,2011,-22.1660232075486
3378,Germany,2011,-22.2429782719347
3379,Ghana,2011,-22.6504711464415
3380,Gibraltar,2011,
3381,Greece,2011,-21.9522675886342
3382,Greenland,2011,
3383,Grenada,2011,-22.2630499932216
3384,Guadeloupe,2011,
3385,Guam,2011,
3386,Guatemala,2011,-22.8746728643697
3387,Guinea,2011,-22.2968077320564
3388,Guinea-Bissau,2011,-22.990751747991
3389,Guyana,2011,-21.6709301346749
3390,Haiti,2011,-22.6577480755351
3391,Holy See,2011,
3392,Honduras,2011,-22.0257772642022
3393,Hong Kong,2011,
3394,Hungary,2011,-22.3052250778909
3395,Iceland,2011,-22.5936911696409
3396,India,2011,-21.8929116630731
3397,Indonesia,2011,-22.3739263981875
3398,Iran,2011,-21.5831763393739
3399,Iraq,2011,-21.8757751550905
3400,Ireland,2011,-22.4705383606988
3401,Isle of Man,2011,
3402,Israel,2011,-21.9391365130656
3403,Italy,2011,-22.4075897765598
3404,Jamaica,2011,-21.8151029852809
3405,Japan,2011,-22.0684477172959
3406,Jordan,2011,-21.9085883601439
3407,Kazakhstan,2011,-21.093551073913
3408,Kenya,2011,-22.804756314787
3409,Kiribati,2011,-21.7766091552975
3410,Kosovo,2011,
3411,Kuwait,2011,-21.8147224874426
3412,Kyrgyzstan,2011,-21.4587319630696
3413,Laos,2011,-23.530361265068
3414,Latvia,2011,-22.385516117121
3415,Lebanon,2011,-21.9442124100855
3416,Lesotho,2011,-21.521041892795
3417,Liberia,2011,-21.9342864218448
3418,Libya,2011,-21.3136729853299
3419,Liechtenstein,2011,
3420,Lithuania,2011,-22.4884685944247
3421,Luxembourg,2011,-22.1679713208859
3422,Macao,2011,
3423,Macedonia,2011,-21.6373068797951
3424,Madagascar,2011,-23.2664786568303
3425,Malawi,2011,-23.3568729040882
3426,Malaysia,2011,-21.8404479043353
3427,Maldives,2011,-22.1716138956147
3428,Mali,2011,-24.0519077369087
3429,Malta,2011,-22.2621035460665
3430,Marshall Islands,2011,-21.3072874469841
3431,Martinique,2011,
3432,Mauritania,2011,-22.379490639158
3433,Mauritius,2011,-22.4634441462987
3434,Mayotte,2011,
3435,Mexico,2011,-22.0979775140418
3436,Micronesia,2011,-21.7943381272611
3437,Moldova,2011,-21.3070946767555
3438,Monaco,2011,
3439,Mongolia,2011,-21.1628454674129
3440,Montenegro,2011,-21.9854397566909
3441,Montserrat,2011,
3442,Morocco,2011,-22.083405345148
3443,Mozambique,2011,-22.697308795665
3444,Myanmar,2011,-23.8503397716521
3445,Namibia,2011,-22.4833351349115
3446,Nauru,2011,-21.3283276700777
3447,Nepal,2011,-23.0444868396114
3448,Netherlands,2011,-22.2975374049782
3449,Netherlands Antilles,2011,
3450,New Caledonia,2011,
3451,New Zealand,2011,-22.2694552658768
3452,Nicaragua,2011,-22.3507368721224
3453,Niger,2011,-22.9908459480215
3454,Nigeria,2011,-22.8935076091442
3455,Niue,2011,
3456,Norfolk Island,2011,
3457,North Korea,2011,
3458,Northern Mariana Islands,2011,
3459,Norway,2011,-22.8115462805888
3460,Oman,2011,-21.6704756526706
3461,Pakistan,2011,-22.3533484374593
3462,Palau,2011,-20.7771203789611
3463,Panama,2011,-22.5235512641103
3464,Papua New Guinea,2011,-21.8487830686222
3465,Paraguay,2011,-22.9311492908327
3466,Peru,2011,-22.5755470995975
3467,Philippines,2011,-22.5634123606589
3468,Pitcairn,2011,
3469,Poland,2011,-21.7469158369492
3470,Portugal,2011,-22.464496622054
3471,Puerto Rico,2011,
3472,Qatar,2011,-22.060544916029
3473,Republic of Congo,2011,-22.3000608761888
3474,Reunion,2011,
3475,Romania,2011,-22.1847351572535
3476,Russia,2011,-21.4497928184068
3477,Rwanda,2011,-23.8307317821557
3478,Saint Helena,2011,
3479,Saint Kitts and Nevis,2011,-22.3097539908129
3480,Saint Lucia,2011,-22.2518125562261
3481,Saint Pierre and Miquelon,2011,
3482,Saint Vincent and the Grenadines,2011,-22.4198646513887
3483,Samoa,2011,-22.3867820965755
3484,San Marino,2011,
3485,Sao Tome and Principe,2011,-22.2704055162151
3486,Saudi Arabia,2011,-21.815021820741
3487,Senegal,2011,-21.9844367765656
3488,Serbia,2011,-21.3267955767906
3489,Seychelles,2011,-22.4791021105682
3490,Sierra Leone,2011,-22.940188336054
3491,Singapore,2011,-22.8404721095638
3492,Sint Maarten,2011,
3493,Slovakia,2011,-22.1209652614863
3494,Slovenia,2011,-22.0469661826813
3495,Solomon Islands,2011,-22.4042109137392
3496,Somalia,2011,-22.7868308866835
3497,South Africa,2011,-21.1824812536023
3498,South Korea,2011,-21.6824253456222
3499,South Sudan,2011,
3500,Spain,2011,-22.4158978301172
3501,Sri Lanka,2011,-23.2020437831176
3502,State of Palestine,2011,
3503,Sudan,2011,-22.9697803770938
3504,Suriname,2011,-22.1894542539972
3505,Svalbard and Jan Mayen Islands,2011,
3506,Swaziland,2011,-22.899308328104
3507,Sweden,2011,-22.9762032904163
3508,Switzerland,2011,-23.0928224715805
3509,Syria,2011,-21.5902234886951
3510,Taiwan,2011,-21.9456391389908
3511,Tajikistan,2011,-22.6292249573364
3512,Tanzania,2011,-23.1363730753895
3513,Thailand,2011,-22.0730415133747
3514,Timor-Leste,2011,-22.925140055942
3515,Togo,2011,-21.9286258997912
3516,Tokelau,2011,
3517,Tonga,2011,-22.3719651895756
3518,Trinidad and Tobago,2011,-21.2699109803533
3519,Tunisia,2011,-22.1483860641457
3520,Turkey,2011,-22.1690696013016
3521,Turkmenistan,2011,-20.6309299895315
3522,Turks and Caicos Islands,2011,
3523,Tuvalu,2011,-22.2678250494737
3524,Uganda,2011,-23.3178036179833
3525,Ukraine,2011,-21.0081317381543
3526,United Arab Emirates,2011,-21.8086954613717
3527,United Kingdom,2011,-22.3710558808279
3528,United States of America,2011,-21.8057029622625
3529,United States Virgin Islands,2011,
3530,Uruguay,2011,-22.7861758937323
3531,Uzbekistan,2011,-20.9074309894869
3532,Vanuatu,2011,-22.3995686690003
3533,Venezuela,2011,-21.7884020504676
3534,Viet Nam,2011,-21.702585557946
3535,Wallis and Futuna Islands,2011,
3536,Western Sahara,2011,
3537,Yemen,2011,-22.2405048140982
3538,Zambia,2011,-23.6409430410181
3539,Zimbabwe,2011,-21.3532363965171
3540,Afghanistan,2012,-22.3822188616735
3541,Albania,2012,-22.606289138143
3542,Algeria,2012,-22.0856835999879
3543,American Samoa,2012,
3544,Andorra,2012,
3545,Angola,2012,-22.3378813832892
3546,Anguilla,2012,
3547,Antigua and Barbuda,2012,-21.9737133458338
3548,Argentina,2012,-22.1586991547223
3549,Armenia,2012,-22.0647138973196
3550,Aruba,2012,
3551,Australia,2012,-21.6265449463602
3552,Austria,2012,-22.4560382281282
3553,Azerbaijan,2012,-22.2821028577055
3554,Bahamas,2012,-22.1945154211372
3555,Bahrain,2012,-21.4112969077011
3556,Bangladesh,2012,-22.5942246781384
3557,Barbados,2012,-21.7810818344166
3558,Belarus,2012,-21.7004149970379
3559,Belgium,2012,-22.2914568885318
3560,Belize,2012,-22.4532445018984
3561,Benin,2012,-21.8953069704938
3562,Bermuda,2012,
3563,Bhutan,2012,-22.5921373558867
3564,Bolivia,2012,-21.8872790923781
3565,Bosnia and Herzegovina,2012,-21.2167981953558
3566,Botswana,2012,-22.4925007834397
3567,Brazil,2012,-22.6102170623647
3568,British Virgin Islands,2012,
3569,Brunei Darussalam,2012,-22.2252527995299
3570,Bulgaria,2012,-21.6592268949905
3571,Burkina Faso,2012,-22.9847232701546
3572,Burundi,2012,-23.9707079098927
3573,Cambodia,2012,-22.7346491193912
3574,Cameroon,2012,-22.7492494588735
3575,Canada,2012,-21.7002395297339
3576,Cape Verde,2012,-22.5292193858987
3577,Cayman Islands,2012,
3578,Central African Republic,2012,-23.3970151156061
3579,Chad,2012,-24.4308897251361
3580,Chile,2012,-22.2522918471316
3581,China,2012,-21.1605294048453
3582,Colombia,2012,-22.7669359194569
3583,Comoros,2012,-22.6979835007885
3584,Cook Islands,2012,
3585,Costa Rica,2012,-22.8716146143411
3586,Cote d'Ivoire,2012,-22.6077274746156
3587,Croatia,2012,-22.3243318860952
3588,Cuba,2012,-22.6708652016321
3589,Curacao,2012,
3590,Cyprus,2012,-22.0828355917571
3591,Czech Republic,2012,-21.75013950312
3592,Dem. Rep. Congo,2012,-23.6242293305438
3593,Denmark,2012,-22.6016068842407
3594,Djibouti,2012,-22.2823023882711
3595,Dominica,2012,-22.3917268895747
3596,Dominican Republic,2012,-22.3917589039114
3597,Ecuador,2012,-22.1510095247729
3598,Egypt,2012,-22.1007029727366
3599,El Salvador,2012,-22.6670833571354
3600,Equatorial Guinea,2012,-22.6389259708025
3601,Eritrea,2012,-23.0902160620163
3602,Estonia,2012,-21.4347977823251
3603,Ethiopia,2012,-23.2585667809592
3604,Faeroe Islands,2012,
3605,Falkland Islands,2012,
3606,Fiji,2012,-22.5554939481757
3607,Finland,2012,-22.1989004068753
3608,France,2012,-22.7578254014629
3609,French Guiana,2012,
3610,French Polynesia,2012,
3611,Gabon,2012,-22.2951982916745
3612,Gambia,2012,-22.5632469366152
3613,Georgia,2012,-22.1306230927044
3614,Germany,2012,-22.2310157035415
3615,Ghana,2012,-22.584149036257
3616,Gibraltar,2012,
3617,Greece,2012,-21.9421628563354
3618,Greenland,2012,
3619,Grenada,2012,-22.1814711990144
3620,Guadeloupe,2012,
3621,Guam,2012,
3622,Guatemala,2012,-22.8935195905694
3623,Guinea,2012,-22.4093959455288
3624,Guinea-Bissau,2012,-22.9431943755616
3625,Guyana,2012,-21.6052301360414
3626,Haiti,2012,-22.7127382832592
3627,Holy See,2012,
3628,Honduras,2012,-22.0635211247679
3629,Hong Kong,2012,
3630,Hungary,2012,-22.3667442632996
3631,Iceland,2012,-22.6477065274677
3632,India,2012,-21.8753008317348
3633,Indonesia,2012,-22.4012816402391
3634,Iran,2012,-21.5003776910651
3635,Iraq,2012,-21.86481159515
3636,Ireland,2012,-22.4589155077074
3637,Isle of Man,2012,
3638,Israel,2012,-21.8749157107187
3639,Italy,2012,-22.4324722504917
3640,Jamaica,2012,-21.8682804367578
3641,Japan,2012,-22.0463667836991
3642,Jordan,2012,-21.7840792516201
3643,Kazakhstan,2012,-21.1445521363013
3644,Kenya,2012,-22.9171828039107
3645,Kiribati,2012,-21.8271862789183
3646,Kosovo,2012,
3647,Kuwait,2012,-21.8241569505722
3648,Kyrgyzstan,2012,-21.1802433344593
3649,Laos,2012,-23.5655705192573
3650,Latvia,2012,-22.4607690653164
3651,Lebanon,2012,-21.8587228049777
3652,Lesotho,2012,-21.5448283012679
3653,Liberia,2012,-21.869467924707
3654,Libya,2012,-21.7185744323848
3655,Liechtenstein,2012,
3656,Lithuania,2012,-22.524329854363
3657,Luxembourg,2012,-22.1915541899474
3658,Macao,2012,
3659,Macedonia,2012,-21.6855778643333
3660,Madagascar,2012,-23.1506989509714
