,country,year,population
4052,Chile,2014,17613798.0
4053,China,2014,1364270000.0
4054,Colombia,2014,47791911.0
4055,Comoros,2014,759385.0
4056,Cook Islands,2014,
4057,Costa Rica,2014,4757575.0
4058,Cote d'Ivoire,2014,22531350.0
4059,Croatia,2014,4238389.0
4060,Cuba,2014,11439767.0
4061,Curacao,2014,155909.0
4062,Cyprus,2014,1152309.0
4063,Czech Republic,2014,10525347.0
4064,Dem. Rep. Congo,2014,73722860.0
4065,Denmark,2014,5643475.0
4066,Djibouti,2014,912164.0
4067,Dominica,2014,72778.0
4068,Dominican Republic,2014,10405844.0
4069,Ecuador,2014,15903112.0
4070,Egypt,2014,91812566.0
4071,El Salvador,2014,6281189.0
4072,Equatorial Guinea,2014,1129424.0
4073,Eritrea,2014,6537000.0
4074,Estonia,2014,1314545.0
4075,Ethiopia,2014,97366774.0
4076,Faeroe Islands,2014,48842.0
4077,Falkland Islands,2014,
4078,Fiji,2014,885806.0
4079,Finland,2014,5461512.0
4080,France,2014,66331957.0
4081,French Guiana,2014,
4082,French Polynesia,2014,275484.0
4083,Gabon,2014,1875713.0
4084,Gambia,2014,1917852.0
4085,Georgia,2014,3727000.0
4086,Germany,2014,80982500.0
4087,Ghana,2014,26962563.0
4088,Gibraltar,2014,34038.0
4089,Greece,2014,10892413.0
4090,Greenland,2014,56295.0
4091,Grenada,2014,106360.0
4092,Guadeloupe,2014,
4093,Guam,2014,160967.0
4094,Guatemala,2014,15923559.0
4095,Guinea,2014,11805509.0
4096,Guinea-Bissau,2014,1725744.0
4097,Guyana,2014,763393.0
4098,Haiti,2014,10572466.0
4099,Holy See,2014,
4100,Honduras,2014,8809216.0
4101,Hong Kong,2014,7241700.0
4102,Hungary,2014,9866468.0
4103,Iceland,2014,327386.0
4104,India,2014,1293859294.0
4105,Indonesia,2014,255131116.0
4106,Iran,2014,78411092.0
4107,Iraq,2014,35006080.0
4108,Ireland,2014,4617225.0
4109,Isle of Man,2014,82590.0
4110,Israel,2014,8215700.0
4111,Italy,2014,60789140.0
4112,Jamaica,2014,2862087.0
4113,Japan,2014,127276000.0
4114,Jordan,2014,8809306.0
4115,Kazakhstan,2014,17289224.0
4116,Kenya,2014,46024250.0
4117,Kiribati,2014,110458.0
4118,Kosovo,2014,1821800.0
4119,Kuwait,2014,3782450.0
4120,Kyrgyzstan,2014,5835500.0
4121,Laos,2014,6576397.0
4122,Latvia,2014,1993782.0
4123,Lebanon,2014,5603279.0
4124,Lesotho,2014,2145785.0
4125,Liberia,2014,4390737.0
4126,Libya,2014,6204108.0
4127,Liechtenstein,2014,37127.0
4128,Lithuania,2014,2932367.0
4129,Luxembourg,2014,556319.0
4130,Macao,2014,588781.0
4131,Macedonia,2014,2077495.0
4132,Madagascar,2014,23589801.0
4133,Malawi,2014,17068838.0
4134,Malaysia,2014,30228017.0
4135,Maldives,2014,401000.0
4136,Mali,2014,16962846.0
4137,Malta,2014,427364.0
4138,Marshall Islands,2014,52898.0
4139,Martinique,2014,
4140,Mauritania,2014,4063920.0
4141,Mauritius,2014,1260934.0
4142,Mayotte,2014,
4143,Mexico,2014,124221600.0
4144,Micronesia,2014,104015.0
4145,Moldova,2014,3556397.0
4146,Monaco,2014,38132.0
4147,Mongolia,2014,2923896.0
4148,Montenegro,2014,621810.0
4149,Montserrat,2014,
4150,Morocco,2014,34318082.0
4151,Mozambique,2014,27212382.0
4152,Myanmar,2014,51924182.0
4153,Namibia,2014,2370992.0
4154,Nauru,2014,11853.0
4155,Nepal,2014,28323241.0
4156,Netherlands,2014,16865008.0
4157,Netherlands Antilles,2014,
4158,New Caledonia,2014,268000.0
4159,New Zealand,2014,4509700.0
4160,Nicaragua,2014,6013997.0
4161,Niger,2014,19148219.0
4162,Nigeria,2014,176460502.0
4163,Niue,2014,
4164,Norfolk Island,2014,
4165,North Korea,2014,25116363.0
4166,Northern Mariana Islands,2014,54468.0
4167,Norway,2014,5137232.0
4168,Oman,2014,3960925.0
4169,Pakistan,2014,185546257.0
4170,Palau,2014,21094.0
4171,Panama,2014,3903986.0
4172,Papua New Guinea,2014,7755785.0
4173,Paraguay,2014,6552584.0
4174,Peru,2014,30973354.0
4175,Philippines,2014,100102249.0
4176,Pitcairn,2014,
4177,Poland,2014,38011735.0
4178,Portugal,2014,10401062.0
4179,Puerto Rico,2014,3534874.0
4180,Qatar,2014,2374419.0
4181,Republic of Congo,2014,4871101.0
4182,Reunion,2014,
4183,Romania,2014,19908979.0
4184,Russia,2014,143819666.0
4185,Rwanda,2014,11345357.0
4186,Saint Helena,2014,
4187,Saint Kitts and Nevis,2014,53739.0
4188,Saint Lucia,2014,176421.0
4189,Saint Pierre and Miquelon,2014,
4190,Saint Vincent and the Grenadines,2014,109357.0
4191,Samoa,2014,192290.0
4192,San Marino,2014,32657.0
4193,Sao Tome and Principe,2014,191266.0
4194,Saudi Arabia,2014,30776722.0
4195,Senegal,2014,14546111.0
4196,Serbia,2014,7130576.0
4197,Seychelles,2014,91359.0
4198,Sierra Leone,2014,7079162.0
4199,Singapore,2014,5469724.0
4200,Sint Maarten,2014,37685.0
4201,Slovakia,2014,5418649.0
4202,Slovenia,2014,2061980.0
4203,Solomon Islands,2014,575504.0
4204,Somalia,2014,13513125.0
4205,South Africa,2014,54146734.739162
4206,South Korea,2014,50746659.0
4207,South Sudan,2014,11530971.0
4208,Spain,2014,46480882.0
4209,Sri Lanka,2014,20771000.0
4210,State of Palestine,2014,4294682.0
4211,Sudan,2014,37737913.0
4212,Suriname,2014,547928.0
4213,Svalbard and Jan Mayen Islands,2014,
4214,Swaziland,2014,1295097.0
4215,Sweden,2014,9696110.0
4216,Switzerland,2014,8188649.0
4217,Syria,2014,19203090.0
4218,Taiwan,2014,23434000.0
4219,Tajikistan,2014,8362745.0
4220,Tanzania,2014,52234869.0
4221,Thailand,2014,68416772.0
4222,Timor-Leste,2014,1212814.0
4223,Togo,2014,7228915.0
4224,Tokelau,2014,
4225,Tonga,2014,105782.0
4226,Trinidad and Tobago,2014,1354493.0
4227,Tunisia,2014,11143908.0
4228,Turkey,2014,77030628.0
4229,Turkmenistan,2014,5466241.0
4230,Turks and Caicos Islands,2014,33739.0
4231,Tuvalu,2014,10908.0
4232,Uganda,2014,38833338.0
4233,Ukraine,2014,45271947.0
4234,United Arab Emirates,2014,9070867.0
4235,United Kingdom,2014,64613160.0
4236,United States of America,2014,318563456.0
4237,United States Virgin Islands,2014,104170.0
4238,Uruguay,2014,3419546.0
4239,Uzbekistan,2014,30757700.0
4240,Vanuatu,2014,258850.0
4241,Venezuela,2014,30738378.0
4242,Viet Nam,2014,90728900.0
4243,Wallis and Futuna Islands,2014,
4244,Western Sahara,2014,
4245,Yemen,2014,26246327.0
4246,Zambia,2014,15620974.0
4247,Zimbabwe,2014,15411675.0
