,country,year,CDA,CHA,FGA,NDA,BCA
1603,Ethiopia,2002,20.613745469519397,36.099899872029,12.6850335837166,32.6179598539329,32.4159475592622
1607,Finland,2002,52.4486808058389,94.1907732423272,67.5080044806497,61.3304582157262,100.0
1608,France,2002,52.068117717494495,90.8628728622224,93.1904816460955,100.0,100.0
1610,Gabon,2002,57.0944074883978,100.0,47.3940859998028,72.87664241033309,65.68554193348099
1612,Georgia,2002,97.4067058518536,78.55274152590859,41.1335480483209,95.1370831009263,100.0
1613,Germany,2002,64.3225626736962,100.0,89.9809271200682,100.0,100.0
1614,Ghana,2002,30.509736716691,43.736247705853,100.0,42.917421241426794,100.0
1615,Greece,2002,42.811583071796704,64.01450295084601,98.79047720517721,96.5770930395192,100.0
1617,Grenada,2002,25.7853497067637,31.6192115781996,93.8017022053363,0.0,53.759946107023794
1618,Guatemala,2002,16.647072855914303,50.7683900686478,41.347348760805,46.7682532036726,24.5969716666331
1626,Hong Kong,2002,39.0321368923126,53.79191138466,100.0,68.3546692207831,51.6514318577019
1627,Hungary,2002,69.4627759953621,87.26790891265,80.3102297817408,21.253726856927102,100.0
1628,Iceland,2002,41.06913712959339,72.3080182608804,89.828891451306,79.4043765374588,76.4255023166075
1629,India,2002,33.601313302758996,67.999133845519,86.9086499638988,52.992000431639795,59.38619058884629
1630,Indonesia,2002,37.5022672170112,94.2128484154558,100.0,62.3777730734888,47.0632033965777
1631,Iran,2002,20.4156857926967,100.0,100.0,43.436990665143,40.8400528338761
1632,Iraq,2002,43.054559577368096,19.6586310739349,100.0,73.42536068636,33.912489432993
1633,Ireland,2002,34.6354068340612,63.4546616965946,63.816081009230395,64.8583084168542,100.0
1635,Israel,2002,36.8042059134495,37.302863296408205,80.8814618306793,39.940438593245794,7.988111472329219
1636,Italy,2002,50.8160419805436,81.93800535959559,83.20301987432991,70.92597276710859,100.0
1637,Jamaica,2002,40.645650624484,50.4810704263418,48.3523900253005,56.089367833084005,70.5103485502002
1638,Japan,2002,53.038838814331,100.0,95.4590383505183,100.0,100.0
1640,Jordan,2002,39.4963164012688,53.0641096167146,0.0,35.9257700378687,18.1074145048479
1641,Kazakhstan,2002,80.6912538706321,100.0,49.7197288554696,100.0,98.615843931873
1642,Kenya,2002,33.3316978134596,68.989117042901,68.30472423330849,73.7723213163106,38.177009158402
1645,Kuwait,2002,29.4597585263442,100.0,92.78667975395771,0.0,69.08649831058361
1646,Kyrgyzstan,2002,86.9702100522888,100.0,45.7031818925751,100.0,73.89153050862741
1648,Latvia,2002,100.0,100.0,50.938912456904895,100.0,30.7367999040382
1651,Liberia,2002,38.2753012262383,4.8999947986361,59.7725504717189,21.452211503754302,39.2067338583505
1652,Libya,2002,46.393060215454206,46.4227291861081,87.14577885136559,25.557130165686804,73.15161145282829
1654,Lithuania,2002,82.227222716252,100.0,60.543629578886396,49.1999129863741,35.0480985757429
1655,Luxembourg,2002,69.7906666984324,100.0,54.4513855341397,100.0,100.0
1657,Madagascar,2002,32.928243056929105,87.3074994165811,46.276988938661006,100.0,50.3098005141481
1659,Malaysia,2002,33.5997379260178,70.3274238552071,94.2863440326292,34.8306836687714,34.4074543561325
1662,Malta,2002,62.6469483396214,70.4477134183259,52.3150912297005,100.0,100.0
1664,Mauritania,2002,42.5119385824835,11.517760740648502,27.2652804569335,8.243578353446809,100.0
1665,Mauritius,2002,30.023193536557102,60.8094072422806,37.5991919839799,56.4348676298763,0.0
1666,Mexico,2002,41.7470096050116,77.6828246217373,86.97799146295229,0.0,65.8184990532995
1668,Moldova,2002,100.0,100.0,66.84299714522069,100.0,74.16483271203991
1670,Mongolia,2002,64.6130461098114,82.3477216954583,53.6683255023288,65.4571828422112,65.8162351070164
1671,Montenegro,2002,40.7143284008942,100.0,74.0977244750966,100.0,68.3711833050934
1673,Mozambique,2002,16.7404312202844,69.7271441762872,0.0,76.6606322200272,13.288007419244598
1678,Netherlands,2002,53.8972160890078,100.0,100.0,100.0,100.0
1680,New Zealand,2002,36.9397714272915,79.7231328827955,96.4754815439941,69.492370387973,78.30432969336779
1683,Nigeria,2002,0.0,100.0,68.4378569545746,33.4443839297497,42.9262043567639
1686,North Macedonia,2002,48.653762137845405,100.0,49.3260699657687,100.0,100.0
1687,Norway,2002,44.021777458776995,29.014351713447297,95.73967521100599,76.4978700856017,100.0
1688,Oman,2002,22.021345952867797,100.0,56.1049748574081,32.530679127346694,59.1155341942179
1689,Pakistan,2002,34.0339073393506,37.6952028269341,97.4806591627591,34.7631472145444,37.5152382739863
1692,Papua New Guinea,2002,18.3244738107972,0.21418224520613197,89.7089316065256,66.1149576814221,30.317472422169104
1694,Peru,2002,42.7670010653285,59.4794721378316,46.073006744873396,33.594500755424,100.0
1695,Philippines,2002,34.8464906153753,51.944167034896296,100.0,44.40004329686379,100.0
1696,Poland,2002,77.9952493091004,100.0,52.0214644549895,74.2829804995101,100.0
1697,Portugal,2002,34.2965654709556,55.0886390390707,67.0422760691099,69.6094464308395,100.0
1699,Republic of Congo,2002,100.0,91.18412474976179,36.8956306944714,100.0,100.0
1700,Romania,2002,84.1623180656753,100.0,100.0,100.0,100.0
1701,Russia,2002,61.7944287451195,95.2478196014543,92.0172600784593,100.0,88.0870505908474
1702,Rwanda,2002,49.243566823180196,0.0,33.412277370156104,17.8504198496461,38.0887772631076
1704,Saint Kitts and Nevis,2002,22.473847416182398,48.754797140764296,28.5238226158464,52.844124922122795,0.0
1705,Saint Lucia,2002,37.7314635457656,84.0167029307065,87.43975976397721,100.0,57.661686941037
1706,Saint Vincent and the Grenadines,2002,22.907686836238604,73.86957467651159,7.14625674507424,58.985963964777,48.1456318782485
1710,Saudi Arabia,2002,52.02572895524771,75.8006018467259,100.0,52.130016346368706,73.2197086496436
1712,Serbia,2002,49.126750768772496,100.0,66.8894203861462,77.5574443116824,49.63003547324221
1714,Sierra Leone,2002,46.7547385940392,83.9182796370623,61.83858176455689,93.6774272043144,75.7642977637757
1715,Singapore,2002,61.1581705836775,55.902874851675605,72.8446006061196,0.0,66.4846082316081
1717,Slovakia,2002,67.1177695861676,78.42262901867942,65.1247455015768,78.1895800254693,100.0
1718,Slovenia,2002,54.23201694708239,79.55229784811858,100.0,82.4880551703203,29.916711550899702
1721,South Africa,2002,50.420382429187,57.4463097054499,87.5175342096555,69.637407923436,69.9171972416438
1722,South Korea,2002,35.8367124392324,70.2995269817301,84.38070221546491,37.0368408538831,100.0
1724,Spain,2002,35.133588673998,51.1153651568188,95.47951461369259,49.3346103239517,100.0
1728,Suriname,2002,63.388225823206206,100.0,100.0,70.2715336079692,100.0
1729,Sweden,2002,57.065011998252295,95.4139766311796,87.33487754053971,100.0,100.0
1730,Switzerland,2002,56.3235251462228,100.0,80.3742233365429,100.0,100.0
1732,Taiwan,2002,30.332127890398503,85.8229295006703,66.6892849620932,68.7164999413794,26.2353209057963
1733,Tajikistan,2002,66.2276500971636,86.9458456171904,100.0,100.0,67.4841262009429
1735,Thailand,2002,30.6260853122457,80.3858237947024,100.0,66.7196330489045,66.9669072024938
1741,Turkey,2002,39.6442026435081,43.9112277709788,89.2287718236389,70.8358167584108,82.79624627959942
1742,Turkmenistan,2002,34.8481496005759,30.0188904939886,43.0768278293563,52.390416275677204,0.0
1746,Ukraine,2002,62.2326517766305,100.0,88.25650210997091,85.1791231001523,100.0
1747,United Arab Emirates,2002,27.014528476304303,100.0,92.1662172136227,17.2204336686511,71.89117905198509
1748,United Kingdom,2002,60.012383659448794,100.0,92.58784560036501,100.0,100.0
1749,United States of America,2002,49.4562198746973,100.0,85.249385198325,75.0061653238335,100.0
1750,Uruguay,2002,46.0848373050135,90.80914140900991,45.861371271491606,95.9678949850848,100.0
1751,Uzbekistan,2002,46.249505581865606,62.8574882918825,46.4224986298335,15.7966225165658,69.8086969928433
1753,Venezuela,2002,29.4233005605018,58.918357648305594,100.0,51.615268195714705,100.0
1758,Zambia,2002,82.30192935793029,75.5589108731563,51.919124138705705,83.02555722773809,43.282363016369
1761,Albania,2003,1.23042943205841,100.0,51.079315161393005,71.64169643863191,0.0
1762,Algeria,2003,58.993787609340494,100.0,77.4205658659227,35.361045997632296,39.918800872759
1764,Angola,2003,24.4708225877605,100.0,0.0,51.324904771535905,40.6444851314817
1766,Antigua and Barbuda,2003,34.5483532833208,69.7622920219024,57.316487145864706,39.7826808162231,84.4729281284997
1767,Argentina,2003,51.9321797766992,100.0,96.20502186451029,49.188124562531605,92.8715057768177
1768,Armenia,2003,47.13622271437039,77.8646336507925,45.1437812229171,60.239782532755896,100.0
1770,Australia,2003,44.0604407701731,58.699161834954005,88.030778494941,40.2049725701641,100.0
1771,Austria,2003,46.089172801831104,100.0,88.50133563051149,56.6430279687379,100.0
1772,Azerbaijan,2003,75.77477373358391,39.3979823977792,80.3241648240384,35.911233153316495,100.0
1774,Bahrain,2003,52.951812176594494,33.5892703129953,100.0,22.0274182429019,7.15384619709263
1777,Belarus,2003,80.4435137473779,100.0,56.1023237045714,91.98694065966811,95.45039540100001
1778,Belgium,2003,57.3714770635962,100.0,70.4360503401023,100.0,100.0
1783,Bolivia,2003,50.08792559716971,100.0,44.9067671032787,39.5984824850559,100.0
1784,Bosnia and Herzegovina,2003,0.0,0.0,76.8466677643153,5.9909887069976,45.250970097536104
1786,Brazil,2003,37.540786638802096,52.297017358785,100.0,41.2862487153163,73.829443423258
1788,Brunei Darussalam,2003,64.8032934814368,48.259471522652795,32.661286827741996,13.686626927333801,44.96264174427029
1789,Bulgaria,2003,82.7695728616444,100.0,63.588181200159596,79.6090474717215,73.5034493340031
1794,Cameroon,2003,81.9272944570906,100.0,100.0,22.769707936872603,38.8039701947331
1795,Canada,2003,46.320609630603506,96.61874694550079,90.59276399269741,100.0,72.9195254677607
1799,Chile,2003,34.1282714703819,73.98581405844291,81.732990430563,35.627086270822396,60.5927533016204
1800,China,2003,40.3739194839319,71.1965793699371,73.9565397246442,52.63599437992129,72.0236757155691
1801,Colombia,2003,69.8013356930516,78.72488406821441,80.2045648506169,67.2026917516986,100.0
1802,Comoros,2003,21.282674017937698,59.91365741203071,57.2410492798684,55.3561254367564,62.6230955906381
1804,Costa Rica,2003,39.5040268888116,100.0,47.28123627129229,100.0,29.3203292205992
1806,Croatia,2003,39.627610792115505,65.6686767332655,100.0,63.8557702464718,49.3808789139553
1807,Cuba,2003,66.3764439249628,82.5846316932892,50.26731150053289,100.0,100.0
1809,Cyprus,2003,40.4613654054517,45.6367949443773,58.049242939261894,60.572994668038795,30.4987184623154
1810,Czech Republic,2003,61.528305796833,100.0,59.738665870428896,83.2061004475107,100.0
1812,Denmark,2003,75.0890037163818,89.5944596412805,77.41235796769509,100.0,100.0
1816,Ecuador,2003,32.777430120838105,100.0,58.73223567976849,56.1546940008126,100.0
1817,Egypt,2003,26.2623624926079,83.24538743616091,95.7357997593903,28.1919353616331,26.223813886567804
1818,El Salvador,2003,38.0376398794701,75.6971417646549,0.0,70.45407413800409,54.0814749876706
1821,Estonia,2003,78.0838411300534,100.0,69.14613753883579,100.0,49.513373737611396
1823,Ethiopia,2003,9.05158614630889,34.1164477389003,29.7528917878331,31.905402747789502,32.102422410844305
1827,Finland,2003,50.5042295733705,100.0,70.8973860526187,58.2589571624325,100.0
1828,France,2003,51.050401954182604,93.2150712944311,89.6599164562175,100.0,100.0
1830,Gabon,2003,55.9288694309589,100.0,57.763192763854796,62.2766878116697,74.0979396833692
1832,Georgia,2003,65.3886759049898,65.30658664051799,49.0336376671545,76.2711447393987,100.0
1833,Germany,2003,64.4171521740869,100.0,91.0545440598188,100.0,100.0
1834,Ghana,2003,33.2886389354984,45.6054284636722,100.0,39.321506643913004,100.0
1835,Greece,2003,43.0525185647832,68.3510086833232,100.0,97.6124032606808,100.0
1837,Grenada,2003,30.401607657241897,31.5906784098497,93.81925157824249,0.0,64.620188580679
1838,Guatemala,2003,22.4037257221322,50.0673119739421,51.844844053893794,41.9220342720675,24.7147944750557
1846,Hong Kong,2003,33.3286780166667,58.1948054874914,98.87337900452559,59.19170016603889,80.6599601649482
1847,Hungary,2003,66.042995103576,79.26116102496441,80.37117588112571,14.307010452995,94.96720174413142
1848,Iceland,2003,40.6992211813551,76.955585853203,87.9505787067445,80.09838357219,74.3777531427897
1849,India,2003,36.33861474511279,68.9947195760838,85.39266653096429,57.474889196245,59.6504549710439
1850,Indonesia,2003,35.4691116638041,84.1093690318363,100.0,63.994069463782395,48.3001429098146
1851,Iran,2003,22.094200418916603,100.0,100.0,43.6350164405487,41.8095253522346
1852,Iraq,2003,41.6130476764519,25.1390286804506,100.0,87.3029152590906,45.8181413031205
1853,Ireland,2003,37.6193895279164,60.6044954163097,69.46071681744229,70.8256408177305,100.0
1855,Israel,2003,39.8082808623888,43.116278985892,80.969930214164,49.8874741830956,9.81068333325932
1856,Italy,2003,50.4719354976618,91.22129144165008,85.4050081054883,73.01340694892059,100.0
1857,Jamaica,2003,44.0812931589063,42.67279118588171,57.568026587293204,54.4301761231735,65.15300902796571
1858,Japan,2003,54.1459255636446,100.0,96.60585095724258,100.0,100.0
1860,Jordan,2003,40.8469337339762,53.3416470364519,0.0,17.317284499928,18.0895503760961
1861,Kazakhstan,2003,72.1050268588597,100.0,52.92632851853929,100.0,74.154002579355
1862,Kenya,2003,51.0756471801559,62.6616039674345,70.09121357153789,66.382980316071,39.1522759751154
1865,Kuwait,2003,39.354806897207496,100.0,90.9854347389296,3.31079228497998,49.5493956871555
1866,Kyrgyzstan,2003,72.4847076048553,88.3267396336953,51.8488052152841,85.8850714334081,64.094553676668
1868,Latvia,2003,100.0,100.0,50.938912456904895,100.0,30.7367999040382
1871,Liberia,2003,38.2753012262383,4.8999947986361,59.7725504717189,21.452211503754302,39.2067338583505
1872,Libya,2003,46.393060215454206,46.4227291861081,87.14577885136559,25.557130165686804,73.15161145282829
1874,Lithuania,2003,82.227222716252,100.0,60.543629578886396,49.1999129863741,35.0480985757429
1875,Luxembourg,2003,54.908650918693894,100.0,62.425126582012,100.0,100.0
1877,Madagascar,2003,42.6464810920567,84.4346924032578,56.699442908059794,91.944721841431,55.970999340298704
1879,Malaysia,2003,32.8508652095649,70.0464724579045,89.17949232733109,34.1975277573897,34.7087795111416
1882,Malta,2003,53.09987122771479,64.3914957817368,60.0341012633225,100.0,100.0
1884,Mauritania,2003,42.3268998443922,9.68930539329872,27.2652804569335,10.2796957286791,100.0
1885,Mauritius,2003,26.472350310781604,58.8064110514664,48.0869401684128,53.07408443254211,0.0
1886,Mexico,2003,41.8931653562016,81.03976231181909,85.8163036699315,2.5281249942889703,65.9602307127462
1888,Moldova,2003,100.0,100.0,66.84299714522069,100.0,74.16483271203991
1890,Mongolia,2003,56.229212025646106,100.0,53.6683255023288,78.40183122065079,48.51241664834951
1891,Montenegro,2003,40.7143284008942,100.0,74.0977244750966,100.0,68.3711833050934
1893,Mozambique,2003,1.3640183384605402,55.231331703094796,0.0,59.146732916903,13.099528860904698
1898,Netherlands,2003,55.272404007967,100.0,100.0,96.2642911756909,100.0
1900,New Zealand,2003,38.428991101187,80.9679445613165,95.23416438902099,67.74690127087611,82.7978907993852
1903,Nigeria,2003,0.0,100.0,62.4917764858939,31.911978843427402,41.224448961785704
1906,North Macedonia,2003,52.19413287675779,100.0,60.04228608700439,100.0,100.0
1907,Norway,2003,40.517235730760795,32.4799918927604,96.0695854365346,81.229076021605,100.0
1908,Oman,2003,13.5517660983847,62.553848650167396,57.2601647339412,33.5769780924193,74.0793660195974
1909,Pakistan,2003,34.162320735044396,38.008711091379794,91.74863671510349,38.4055029453404,38.4242008090239
1912,Papua New Guinea,2003,15.293045559614999,16.761047013343898,90.12922347135991,64.411276742796,38.464782529154895
1914,Peru,2003,46.5891039156199,60.51928410663201,57.7986638623825,38.77824349428371,100.0
1915,Philippines,2003,41.925784482188,54.83627365509089,99.2358601360742,46.992560607368404,100.0
1916,Poland,2003,77.9952493091004,100.0,52.0214644549895,74.2829804995101,100.0
1917,Portugal,2003,38.002626111249,61.2462810766152,70.4503925286082,77.2794955489459,100.0
1919,Republic of Congo,2003,100.0,100.0,43.5815440267639,74.66067695377821,79.15437219900251
1920,Romania,2003,77.1099843030105,100.0,100.0,100.0,100.0
1921,Russia,2003,59.2187148270478,88.8601253147813,92.18277502462641,100.0,78.5996573302405
1922,Rwanda,2003,48.5752926030333,0.0,22.8459721882318,4.6922773059376395,35.2026721363535
1924,Saint Kitts and Nevis,2003,23.3404034693609,47.09100782473121,40.94535950008721,76.4086916616509,0.0
1925,Saint Lucia,2003,44.1610663303691,86.14598313278799,89.98564088583241,100.0,70.1132040971281
1926,Saint Vincent and the Grenadines,2003,25.439274822911,79.77605989657171,22.9671778640767,100.0,56.274257964517496
1930,Saudi Arabia,2003,39.1877801327525,85.1455505095014,100.0,45.76937020995629,60.05646536796921
1932,Serbia,2003,49.126750768772496,100.0,66.8894203861462,77.5574443116824,49.63003547324221
1934,Sierra Leone,2003,37.077649459099,61.9274922513235,53.582232654551106,77.648620623372,70.0098346775585
1935,Singapore,2003,80.72151341339509,52.51919104922361,73.1219169783831,0.0,61.218061377472495
1937,Slovakia,2003,63.708392917612,68.25928226526399,69.9521539695795,86.12956530186091,100.0
1938,Slovenia,2003,55.074813896141904,74.65434573572391,98.83322584137021,79.66915388002259,53.357436895919896
